(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0F18CMJ3L,B0F18CMJ3L,"NewEleven Retirement Gifts For Men 2025 - Coworker Leaving, Goodbye Gift, Farewell Gifts For Coworkers, Friends, Dad, Grandpa - Retirement Gift For Men From Friend, Family, Colleague - Whiskey Glass",CU-4EWE-9UH1,206,4,4.00%,5.71%,287,4,4.24%,4.49%,100.00%,100.00%,51,3,24.76%,75.00%,"$1,171.98",$68.94,51,3
B0FD9QBGZH,B0DH7YGD9Q,"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler",EC-NYJH-0YZA,184,3,3.57%,4.29%,235,3,3.47%,3.37%,99.53%,100.00%,42,0,22.83%,0.00%,$839.16,$0.00,38,0
B0F8QTMBRV,B0DGGDX9P5,"NewEleven 40th Birthday Gifts For Women, Her - 1985 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass",EI-6RN9-0Z0A,157,3,3.05%,4.29%,224,6,3.31%,6.74%,100.00%,100.00%,27,0,17.20%,0.00%,$458.46,$0.00,27,0
B0FG7QMV1Y,B0D7HMXCSP,"NewEleven Retirement Gifts, Farewell Gift, Goodbye Present for Coworkers, New Beginnings Gifts for Women Men, Christmas Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle",UB-TA3P-4YBQ,118,2,2.29%,2.86%,170,2,2.51%,2.25%,100.00%,100.00%,26,1,22.03%,50.00%,$415.48,$15.98,26,1
B0F7H2RCV2,B0DH88L44J,"NewEleven Retirement Gift For Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Presents, Retired Decorations, Farewell Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass",3E-J0TV-6W9S,156,3,3.03%,4.29%,277,4,4.09%,4.49%,100.00%,100.00%,26,2,16.67%,66.67%,$597.48,$45.96,26,2
B0DVZ28QXB,B0CQJZP6TK,"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass",FJ-K5JP-AWYT,86,0,1.67%,0.00%,118,0,1.74%,0.00%,99.09%,0.00%,30,0,34.88%,0.00%,$479.40,$0.00,25,0
B0F9W75LLW,B0CG8N67SJ,"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gift - Birthday Present Ideas For Father, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler",FQ-Q5JW-E8TK,156,1,3.03%,1.43%,225,1,3.32%,1.12%,100.00%,0.00%,23,0,14.74%,0.00%,$459.54,$0.00,23,0
B0FFGT9TWF,B0F13S4HSG,"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse",M7-LMCU-PTYK,200,2,3.88%,2.86%,251,2,3.71%,2.25%,100.00%,100.00%,21,0,10.50%,0.00%,$398.58,$0.00,19,0
B0FH6R5YTH,B0FC69XTZ9,"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card",B4-IRKZ-AKKE,54,1,1.05%,1.43%,77,2,1.14%,2.25%,100.00%,100.00%,18,0,33.33%,0.00%,$125.82,$0.00,18,0
B0DKDWHJ2P,B0CRVTN11L,"NewEleven Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass",Y1-7KOS-V5KR,96,1,1.86%,1.43%,122,1,1.80%,1.12%,99.11%,0.00%,17,0,17.71%,0.00%,$271.66,$0.00,16,0
B0FD9QBGZH,B0DM63J16N,"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler",CB-D2S7-7LAE,82,1,1.59%,1.43%,106,1,1.57%,1.12%,100.00%,100.00%,18,1,21.95%,100.00%,$395.64,$21.98,16,1
B0D83GTKZK,B08R8R2LQF,"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler",JC-JMFX-W7IY,43,1,0.83%,1.43%,47,1,0.69%,1.12%,100.00%,0.00%,15,0,34.88%,0.00%,$344.70,$0.00,15,0
B0FHBBJ3JH,B0FC6FNMMD,"NewEleven Engagement Gifts For Couples - Happy Wedding Cards For Bride And Groom - Romantic Present, Congratulation Wedding Gifts From Friend, Family - Greeting Card",TU-XEZX-HS89,89,2,1.73%,2.86%,131,4,1.93%,4.49%,100.00%,0.00%,15,0,16.85%,0.00%,$104.85,$0.00,14,0
B0FFH2DPYK,B08R8PXYL6,"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler",ZG-6MPB-F5JV,51,1,0.99%,1.43%,61,1,0.90%,1.12%,98.25%,100.00%,13,0,25.49%,0.00%,$259.74,$0.00,13,0
B0FJDY1LNS,B08ZRWW1W4,"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler",A6-H1II-ZKFG,70,0,1.36%,0.00%,87,0,1.28%,0.00%,98.75%,0.00%,13,0,18.57%,0.00%,$298.74,$0.00,13,0
B0FD9QBGZH,B0DH7X6R1J,NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler,YJ-F5N3-DGJ5,83,0,1.61%,0.00%,103,0,1.52%,0.00%,100.00%,0.00%,13,0,15.66%,0.00%,$285.74,$0.00,13,0
B0FJXFZZV2,B0F18PVLJ1,"NewEleven Retirement Gift For Woman, Men 2025 - Goodbye Present, Going Away Gift, Farewell Gifts For Coworkers - Retirement Gifts For Men, Women From Colleague, Friend, Family - 20 Oz Tumbler",WD-3UXP-TSPV,83,1,1.61%,1.43%,114,1,1.68%,1.12%,100.00%,100.00%,13,0,15.66%,0.00%,$298.74,$0.00,12,0
B0FCLHRJ36,B0FCLHRJ36,"NewEleven Birthday Gifts for Women - Thank You Present, Christian Gifts for Women, Mom, Teacher - Inspirational Gift for Coworker - Handmade Positive Sunflower Doll Crochet with Card",0M-ATAJ-MC5Y,121,3,2.35%,4.29%,192,3,2.83%,3.37%,100.00%,100.00%,13,0,10.74%,0.00%,$129.87,$0.00,12,0
B0FHKT7T9Q,B0F2TDMHFC,"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card",LT-01MF-LZ2N,41,0,0.80%,0.00%,45,0,0.66%,0.00%,100.00%,0.00%,10,0,24.39%,0.00%,$99.90,$0.00,10,0
B0FH6R5YTH,B0FC6158DB,"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card",6B-3XRW-U6OQ,92,1,1.79%,1.43%,138,2,2.04%,2.25%,100.00%,0.00%,10,0,10.87%,0.00%,$79.90,$0.00,10,0
B0FG7PKPXP,B0CBJR253J,"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass",DM-ZO4D-MA58,32,0,0.62%,0.00%,48,0,0.71%,0.00%,100.00%,0.00%,12,0,37.50%,0.00%,$119.88,$0.00,9,0
B0DVYKZQJ5,B0CJ2CKDR8,"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass",SE-AHQ6-UUXA,31,0,0.60%,0.00%,45,0,0.66%,0.00%,100.00%,0.00%,9,0,29.03%,0.00%,$116.82,$0.00,9,0
B0FD9QBGZH,B0DH86X93V,"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",Z0-L1YB-49DF,40,0,0.78%,0.00%,55,0,0.81%,0.00%,100.00%,0.00%,9,0,22.50%,0.00%,$179.82,$0.00,9,0
B0DYP51XSW,B09XXP5V2W,"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler",FL-GKXG-L8RH,64,2,1.24%,2.86%,81,2,1.20%,2.25%,100.00%,0.00%,8,0,12.50%,0.00%,$159.84,$0.00,8,0
B0FJDLVWD4,B0CY4MC1GJ,"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler",YJ-23CQ-KDB5,43,1,0.83%,1.43%,55,1,0.81%,1.12%,97.96%,0.00%,8,0,18.60%,0.00%,$127.84,$0.00,8,0
B0F8QTMBRV,B0CYPT8HM7,"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass",C9-FSMU-8JV2,34,0,0.66%,0.00%,44,0,0.65%,0.00%,100.00%,0.00%,8,0,23.53%,0.00%,$135.84,$0.00,8,0
B0DPKY9KZ1,B0D9L8P1XL,"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle",1G-WJN6-34JP,34,0,0.66%,0.00%,44,0,0.65%,0.00%,100.00%,0.00%,8,0,23.53%,0.00%,$143.84,$0.00,8,0
B0F8QTMBRV,B0DGGDN9WS,"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass",SZ-GAM6-6BB0,59,0,1.15%,0.00%,82,0,1.21%,0.00%,100.00%,0.00%,8,0,13.56%,0.00%,$127.84,$0.00,8,0
B0FD9QBGZH,B0DHCGTL3R,"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler",DF-AWOB-F9BG,41,0,0.80%,0.00%,52,0,0.77%,0.00%,100.00%,0.00%,8,0,19.51%,0.00%,$159.84,$0.00,8,0
B0FFGT9TWF,B0DVSKXLS5,"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse",UI-VXIT-1YW7,62,0,1.20%,0.00%,74,0,1.09%,0.00%,95.59%,0.00%,8,0,12.90%,0.00%,$135.84,$0.00,8,0
B0FH6R5YTH,B0FC69R4PK,"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card",A9-HSHI-ATQO,69,3,1.34%,4.29%,92,5,1.36%,5.62%,100.00%,100.00%,8,0,11.59%,0.00%,$47.92,$0.00,8,0
B0FHKT7T9Q,B0FC6CY15S,"NewEleven Cat Mom Gifts For Women - Cat Birthday Card, Funny Gift For Cat Lover, Cat Mom, Her - Cat Lover Gifts For Women From Friend, Family - Greeting Card",5P-CAQZ-6FK5,67,0,1.30%,0.00%,84,0,1.24%,0.00%,100.00%,0.00%,8,0,11.94%,0.00%,$47.92,$0.00,8,0
B0FFH2DPYK,B089QFYLFB,"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler",XH-ELQT-PEJ2,55,1,1.07%,1.43%,70,1,1.03%,1.12%,98.46%,0.00%,7,0,12.73%,0.00%,$139.86,$0.00,7,0
B0D8699Y17,B0BYCT1SRJ,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass",LH-BSSY-KKX9,23,0,0.45%,0.00%,40,0,0.59%,0.00%,97.22%,0.00%,16,0,69.57%,0.00%,$255.68,$0.00,7,0
B0F9W75LLW,B0CM5RJ8VD,"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler",1J-71GS-RJFC,34,0,0.66%,0.00%,47,0,0.69%,0.00%,100.00%,0.00%,7,0,20.59%,0.00%,$139.86,$0.00,7,0
B0FHBBJ3JH,B0FC5SSDXK,"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card",D0-B6A7-C5GP,54,0,1.05%,0.00%,65,0,0.96%,0.00%,100.00%,0.00%,7,0,12.96%,0.00%,$48.93,$0.00,7,0
B0FH6R5YTH,B0FC686CQV,"NewEleven Going Away Gift - Farewell Gifts For Coworkers, Boss - Coworker Leaving Gifts For Women, Goodbye Gift Card For Colleague, Work Bestie - Greeting Card",27-N5JD-WKOZ,62,2,1.20%,2.86%,78,2,1.15%,2.25%,100.00%,100.00%,7,0,11.29%,0.00%,$55.93,$0.00,7,0
B0FH6R5YTH,B0FC69Q8BS,"NewEleven Retirement Gift For Woman, Men - Heartfelt Message, Retirement Card For Boss, Friend - Coworker Leaving Gifts For Women From Friends, Colleague - Greeting Card",ZB-KCAW-W2E3,30,1,0.58%,1.43%,38,1,0.56%,1.12%,100.00%,0.00%,7,0,23.33%,0.00%,$41.93,$0.00,7,0
B0FGDHKH6G,B0BRB6NJCT,"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass",MF-GYAU-GTQX,71,0,1.38%,0.00%,95,0,1.40%,0.00%,100.00%,0.00%,6,0,8.45%,0.00%,$89.88,$0.00,6,0
B0FFH2DPYK,B0CYS94K31,"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler",75-LNB7-IBAL,22,0,0.43%,0.00%,36,0,0.53%,0.00%,97.06%,0.00%,6,0,27.27%,0.00%,$107.88,$0.00,6,0
B0DKJ5THF2,B0DHC2C1S4,"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat",S1-6FQM-HSP6,14,0,0.27%,0.00%,20,0,0.30%,0.00%,100.00%,0.00%,6,0,42.86%,0.00%,$107.88,$0.00,6,0
B0FFGT9TWF,B0F6M3X7LG,"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse",9Y-C7LJ-8AVP,52,1,1.01%,1.43%,70,1,1.03%,1.12%,100.00%,100.00%,6,1,11.54%,100.00%,$95.88,$15.98,6,1
B0FHKT7T9Q,B0FC5XQTBQ,"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card",1A-JRBV-8HH8,20,1,0.39%,1.43%,27,1,0.40%,1.12%,100.00%,100.00%,6,0,30.00%,0.00%,$35.94,$0.00,6,0
B0D6VF9KJW,B08CDFWN1Q,"NewEleven Valentines Gifts For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Boyfriend, Him, Brother, Uncle - Grill Cooking BBQ Kitchen Chef Apron",T7-POTQ-PD13,21,0,0.41%,0.00%,24,0,0.35%,0.00%,100.00%,0.00%,5,0,23.81%,0.00%,$79.90,$0.00,5,0
B0D6VF9KJW,B08ZYGT8SH,NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron,QV-HPXT-L8DT,52,1,1.01%,1.43%,60,1,0.89%,1.12%,100.00%,0.00%,5,0,9.62%,0.00%,$79.90,$0.00,5,0
B0DVZ9NWDG,B09ZYCD6GX,"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler",1Q-FSNP-VBED,40,3,0.78%,4.29%,53,5,0.78%,5.62%,100.00%,100.00%,5,1,12.50%,33.33%,$99.90,$19.98,5,1
B0FJDLVWD4,B0C9D2PHMH,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler",GX-USB4-E6T8,24,0,0.47%,0.00%,43,0,0.63%,0.00%,97.50%,0.00%,9,0,37.50%,0.00%,$143.82,$0.00,5,0
B0FD9QBGZH,B0CDLQGPKC,"NewEleven Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler",38-P9JP-4W92,30,0,0.58%,0.00%,35,0,0.52%,0.00%,100.00%,0.00%,5,0,16.67%,0.00%,$79.90,$0.00,5,0
B0FFGT9TWF,B0F13VCCMP,"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse",CG-9LUS-K14G,75,1,1.46%,1.43%,91,1,1.34%,1.12%,100.00%,100.00%,5,0,6.67%,0.00%,$89.90,$0.00,5,0
B0FFGT9TWF,B0FBRBL1CQ,"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse",O8-51RP-7R9U,49,0,0.95%,0.00%,62,0,0.92%,0.00%,100.00%,0.00%,5,0,10.20%,0.00%,$79.90,$0.00,5,0
B0FH6R5YTH,B0FC69GZW9,"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card",W6-C0RK-V9ZB,42,0,0.82%,0.00%,59,0,0.87%,0.00%,100.00%,0.00%,5,0,11.90%,0.00%,$29.95,$0.00,5,0
B0FFH2DPYK,B089QFK8NV,"NewEleven 40th Birthday Gifts For Women - 40th Birthday Decorations For Women, Her - Best 40 Year Old Gifts Ideas For Wife, Mom, Friends, Sister - Turning 40 Presents For Female - 12 Oz Tumbler",6O-P3K0-CFHN,14,1,0.27%,1.43%,24,3,0.35%,3.37%,100.00%,100.00%,4,1,28.57%,100.00%,$59.96,$14.99,4,1
B0D6V486CJ,B09XDFF8FF,"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts",HR-LSGT-JYQH,98,2,1.90%,2.86%,104,2,1.54%,2.25%,100.00%,100.00%,4,0,4.08%,0.00%,$79.92,$0.00,4,0
B0D6V486CJ,B09ZYBDMZ1,"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gift, Goodbye, Good Luck Presents For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler",Y3-JOZK-KF6U,22,0,0.43%,0.00%,31,0,0.46%,0.00%,100.00%,0.00%,4,0,18.18%,0.00%,$79.92,$0.00,4,0
B0FGDHKH6G,B0CXXJ751C,"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass",7X-5K3W-K6CS,34,1,0.66%,1.43%,44,2,0.65%,2.25%,100.00%,0.00%,5,0,14.71%,0.00%,$79.90,$0.00,4,0
B0FHPQWHQY,B0CY4G9VSR,"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing",BP-B33W-HG8K,35,0,0.68%,0.00%,43,0,0.63%,0.00%,100.00%,0.00%,4,0,11.43%,0.00%,$79.92,$0.00,4,0
B0DKDWHJ2P,B0DCJM56W3,"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass",SG-SV6L-3ILW,39,1,0.76%,1.43%,49,2,0.72%,2.25%,97.87%,0.00%,4,0,10.26%,0.00%,$51.96,$0.00,4,0
B0FFH2DPYK,B0DH7PQ1RX,"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",7N-6OBC-K7DN,12,0,0.23%,0.00%,16,0,0.24%,0.00%,100.00%,0.00%,5,0,41.67%,0.00%,$99.90,$0.00,4,0
B0FHBBJ3JH,B0FC5Q3KVJ,"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card",BP-IWCY-92GM,19,1,0.37%,1.43%,22,1,0.32%,1.12%,100.00%,0.00%,4,0,21.05%,0.00%,$23.96,$0.00,4,0
B0FHKT7T9Q,B0FC6DJMD9,"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card",1E-URHL-R626,47,0,0.91%,0.00%,58,0,0.86%,0.00%,100.00%,0.00%,4,0,8.51%,0.00%,$23.96,$0.00,4,0
B0D83GTKZK,B08R8SW1NM,"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Men Women - Gifts For Women Turning 50-50 Year Old Gift For Men, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",IW-9AEL-FYY3,9,0,0.17%,0.00%,14,0,0.21%,0.00%,100.00%,0.00%,3,0,33.33%,0.00%,$44.97,$0.00,3,0
B0DVZ9NWDG,B092HNBJT6,"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler",W7-BHYY-1NZC,80,1,1.55%,1.43%,109,1,1.61%,1.12%,99.02%,100.00%,3,0,3.75%,0.00%,$59.94,$0.00,3,0
B0F9W75LLW,B0978WGWY4,"NewEleven Gifts For Him, Men - Gift For Men, Women, Dad, Husband, Friend - Thank You Gifts, Appreciation Gift, Graduation Presents For Men, Nurse, Teacher, Boss, Coworker - 20 Oz Tumbler",BJ-VG4K-QQW3,18,0,0.35%,0.00%,20,0,0.30%,0.00%,100.00%,0.00%,3,0,16.67%,0.00%,$50.94,$0.00,3,0
B0FJDLVWD4,B09792XF8F,"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler",CC-VIYV-1LFP,11,1,0.21%,1.43%,18,1,0.27%,1.12%,100.00%,100.00%,3,0,27.27%,0.00%,$59.94,$0.00,3,0
B0D6YH6BCN,B0BYDDFNBD,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworm - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass",BC-HKBD-KBAM,26,0,0.50%,0.00%,30,0,0.44%,0.00%,100.00%,0.00%,3,0,11.54%,0.00%,$44.94,$0.00,3,0
B0D6W5PCC1,B0C9BZRC4K,"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass",YM-PHWT-7K9Y,15,0,0.29%,0.00%,19,0,0.28%,0.00%,89.47%,0.00%,3,0,20.00%,0.00%,$50.94,$0.00,3,0
B0DP2KFK2P,B0DH7Y6RDX,"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass",IC-D6DJ-S9KY,21,0,0.41%,0.00%,25,0,0.37%,0.00%,100.00%,0.00%,3,0,14.29%,0.00%,$38.97,$0.00,3,0
B0F4CLW9JM,B0DPM5JXP7,"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament",BK-7AQP-YXO7,11,0,0.21%,0.00%,14,0,0.21%,0.00%,100.00%,0.00%,3,0,27.27%,0.00%,$29.97,$0.00,3,0
B0FFGT9TWF,B0DVSJLHZN,"NewEleven Teacher Appreciation Gifts For Women, Thank You Gift for Teachers, Inspirational School Teacher Gifts from Students for Birthday, Retirement, Bible Jar For Teachers with 92 Bible Verses",W1-8IDB-BZ73,7,1,0.14%,1.43%,10,1,0.15%,1.12%,100.00%,100.00%,3,0,42.86%,0.00%,$53.94,$0.00,3,0
B0FFGT9TWF,B0DVSKBSWN,"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse",GE-UCH3-MNIE,43,0,0.83%,0.00%,47,0,0.69%,0.00%,100.00%,0.00%,3,0,6.98%,0.00%,$50.94,$0.00,3,0
B0F7H2RCV2,B0F13MKH7X,"NewEleven Retirement Gift For Woman 2025 - Coworker Leaving Gift, Going Away Gifts For Friends, Her, Mom, Boss - Farewell Gifts For Coworkers Women From Friend, Family And Colleague - 16 Oz Wine Glass",ML-PHKJ-4KBU,48,1,0.93%,1.43%,59,1,0.87%,1.12%,100.00%,100.00%,3,0,6.25%,0.00%,$71.94,$0.00,3,0
B0FH6R5YTH,B0FC5XL613,"NewEleven Funny Gifts For Boss - Thank You Card, Appreciation Present, Birthday Boss Gifts For Women, Men - Manager Gift From Staff, Coworker, Colleague - Greeting Card",UU-WJ6M-WTFN,21,0,0.41%,0.00%,30,0,0.44%,0.00%,100.00%,0.00%,3,0,14.29%,0.00%,$17.97,$0.00,3,0
B0FHKT7T9Q,B0FC65Z1KQ,"NewEleven Dog Mom Gifts For Women - Funny Dog Dad Gift, Cute Card For Dog Lover - Birthday Cards, Dog Dad Gifts For Men From Wife, Her, Friend - Greeting Card",ZM-69AN-C3J3,26,0,0.50%,0.00%,33,0,0.49%,0.00%,100.00%,0.00%,3,0,11.54%,0.00%,$17.97,$0.00,3,0
