"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler COG: 4,4 / Price: 19,98";"B09792XF8F";"CC-VIYV-1LFP";"7";"";"139,86";"";"";"";"";"";"";"";"";"";"";"";"-54,95";"-30,8";"";"54,11";"54,11";"84,91";"";"38,69";"175,68";"16 332";"";"";""
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"7";"";"153,86";"";"-42,65";"-42,65";"";"";"";"";"";"";"-";"";"-54,28";"-23,17";"";"33,76";"33,76";"56,93";"";"21,94";"145,71";"2 589";"27,72";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH86X93V";"Z0-L1YB-49DF";"7";"";"139,86";"";"-14,15";"-14,15";"";"";"";"";"";"";"-";"";"-52,08";"-23,03";"";"50,60";"50,60";"73,63";"";"36,18";"219,71";"2 589";"10,12";"";""
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"7";"";"69,93";"";"-24,08";"-24,08";"";"";"";"";"";"";"-";"";"-27,58";"-3,22";"";"15,05";"15,05";"18,27";"";"21,52";"467,39";"9 008";"34,43";"";""
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 19,98";"B089QFYLFB";"XH-ELQT-PEJ2";"6";"";"119,88";"";"-38,56";"-38,56";"";"";"";"";"";"";"100";"6,78";"-44,65";"-20,34";"";"23,11";"23,11";"36,67";"";"19,28";"113,62";"9 347";"32,17";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"6";"";"119,88";"";"";"";"";"";"";"";"";"";"100";"3,44";"-44,65";"-20,64";"";"58,03";"58,03";"75,23";"";"48,41";"281,15";"6 530";"";"";""
"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler COG: 3,47 / Price: 19,98";"B0CRDFWF44";"A5-0R5N-261B";"6";"";"119,88";"";"";"";"";"";"";"";"";"";"-";"";"-44,61";"-20,82";"";"54,45";"54,45";"75,27";"";"45,42";"261,53";"6 530";"";"";""
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"6";"";"101,88";"";"-60,73";"-60,73";"";"";"";"";"";"";"-";"";"-41,82";"-11,94";"";"-12,61";"-12,61";"-0,67";"";"-12,38";"-105,61";"16 695";"59,61";"";""
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"6";"";"101,88";"";"-5,93";"-5,93";"";"";"";"";"";"";"-";"";"-40,26";"-11,82";"";"43,87";"43,87";"55,69";"";"43,06";"371,15";"16 695";"5,82";"";""
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"6";"";"41,94";"-1,4";"-15,69";"-15,69";"";"";"";"";"";"";"-";"";"-20,04";"-2,34";"";"2,47";"2,47";"4,81";"";"5,89";"105,56";"9 008";"37,41";"";""
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 6,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"6";"";"41,94";"";"-18,78";"-18,78";"";"";"";"";"";"";"-";"";"-6,9";"-2,34";"";"13,92";"13,92";"16,26";"";"33,19";"594,87";"7 110";"44,78";"";""
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"5";"";"79,9";"";"-19,09";"-19,09";"";"";"";"";"";"";"-";"";"-37,85";"-17,7";"";"5,26";"5,26";"22,96";"";"6,58";"29,72";"37 746";"23,89";"";""
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"5";"";"74,9";"";"-8,78";"-8,78";"";"";"";"";"";"";"-";"";"-35,05";"-12,1";"";"18,97";"18,97";"31,07";"";"25,33";"156,78";"16 296";"11,72";"";""
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"5";"";"89,9";"";"-17,7";"-17,7";"";"";"";"";"";"";"-";"";"-35,65";"-16,05";"";"20,50";"20,50";"36,55";"";"22,80";"127,73";"9 347";"19,69";"";""
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"5";"1";"64,95";"";"";"";"";"";"";"";"";"20,00";"-";"-11,27";"-37,66";"-21,3";"";"-5,28";"-5,28";"16,02";"";"-8,13";"-24,79";"50 390";"";"";""
"NewEleven Retirement Gift For Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Presents, Retired Decorations, Farewell Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass COG: 4,48 / Price: 22,98";"B0DH88L44J";"3E-J0TV-6W9S";"5";"2";"114,9";"";"-42,79";"-42,79";"";"";"";"";"";"40,00";"-";"-39,88";"-51,9";"-22,4";"";"-42,07";"-42,07";"-19,67";"";"-36,61";"-187,81";"10 403";"37,24";"";""
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"5";"";"99,9";"";"-14,92";"-14,92";"";"";"";"";"";"";"-";"";"-37,21";"-16,6";"";"31,17";"31,17";"47,77";"";"31,20";"187,77";"2 589";"14,93";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"5";"";"109,9";"";"-51,01";"-51,01";"";"";"";"";"";"";"-";"";"-38,78";"-16,3";"";"3,81";"3,81";"20,11";"";"3,47";"23,37";"2 589";"46,41";"";""
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"5";"1";"84,9";"";"-18,97";"-18,97";"";"";"";"";"";"20,00";"-";"-14,73";"-33,55";"-13,1";"";"4,55";"4,55";"17,65";"";"5,36";"34,73";"16 695";"22,34";"";""
"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,62 / Price: 17,98";"B0F8VPS7QN";"FY-G9UN-GE5E";"5";"";"89,9";"";"";"";"";"";"";"";"";"";"-";"";"-34,33";"-13,1";"";"42,47";"42,47";"55,57";"";"47,24";"324,20";"16 695";"";"";""
"NewEleven Cat Mom Gifts For Women - Cat Birthday Card, Funny Gift For Cat Lover, Cat Mom, Her - Cat Lover Gifts For Women From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC6CY15S";"5P-CAQZ-6FK5";"5";"";"34,95";"";"-14,55";"-14,55";"";"";"";"";"";"";"-";"";"-17,21";"-1,95";"";"1,24";"1,24";"3,19";"";"3,55";"63,59";"9 008";"41,63";"";""
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"4";"";"79,92";"";"-18,35";"-18,35";"";"";"";"";"";"";"-";"";"-29,76";"-18,52";"";"13,29";"13,29";"31,81";"";"16,63";"71,76";"19 784";"22,96";"";""
"NewEleven Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler COG: 3,65 / Price: 15,98";"B0CDLQGPKC";"38-P9JP-4W92";"4";"";"63,92";"";"";"";"";"";"";"";"";"";"-";"";"-28,64";"-14,6";"";"20,68";"20,68";"35,28";"";"32,35";"141,64";"2 589";"";"";""
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass COG: 2,55 / Price: 15,98";"B0CXXJ751C";"7X-5K3W-K6CS";"4";"";"63,92";"";"-10,1";"-10,1";"";"";"";"";"";"";"-";"";"-32,01";"-10,2";"";"11,61";"11,61";"21,81";"";"18,16";"113,82";"16 296";"15,80";"";""
"NewEleven Retirement Gifts, Farewell Gift, Goodbye Present for Coworkers, New Beginnings Gifts for Women Men, Christmas Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle COG: 4,99 / Price: 15,98";"B0D7HMXCSP";"UB-TA3P-4YBQ";"4";"";"63,92";"";"";"";"";"";"";"";"";"";"-";"";"-30,46";"-19,96";"";"13,50";"13,50";"33,46";"";"21,12";"67,64";"63 836";"";"";""
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,45 / Price: 21,98";"B0DH83T7MF";"RP-GISO-TOFC";"4";"";"87,92";"";"";"";"";"";"";"";"";"";"-";"";"-32,66";"-13,8";"";"41,46";"41,46";"55,26";"";"47,16";"300,43";"2 589";"";"";""
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"4";"";"67,92";"";"";"";"";"";"";"";"";"";"-";"";"-27,86";"-8,56";"";"31,50";"31,50";"40,06";"";"46,38";"367,99";"16 695";"";"";""
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"4";"";"71,92";"";"-44,51";"-44,51";"";"";"";"";"";"";"-";"";"-30,16";"";"";"-2,75";"-2,75";"-2,75";"";"-3,82";"";"16 695";"61,89";"";""
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"4";"";"27,96";"";"-10,06";"-10,06";"";"";"";"";"";"";"-";"";"-4,61";"-1,68";"";"11,61";"11,61";"13,29";"";"41,52";"691,07";"18 879";"35,98";"";""
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"4";"";"27,96";"";"-6,7";"-6,7";"";"";"";"";"";"";"-";"";"-13,77";"-1,56";"";"5,93";"5,93";"7,49";"";"21,21";"380,13";"9 008";"23,96";"";""
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"4";"";"23,96";"";"-6,94";"-6,94";"";"";"";"";"";"";"-";"";"-13,13";"-1,56";"";"2,33";"2,33";"3,89";"";"9,72";"149,36";"7 110";"28,96";"";""
"NewEleven Gifts For Mom From Daughter, Son, Kids - Unique Birthday Gift For Mom Wife, New Mother, Bonus Mama, Pregnant Mama - Funny Gifts Ideas For Mum - 20 Oz Tumbler COG: 4,2 / Price: 16,98";"B097B9H21P";"YP-SEHP-8NOP";"3";"";"50,94";"";"";"";"";"";"";"";"";"";"-";"";"-20,9";"-12,6";"";"17,44";"17,44";"30,04";"";"34,24";"138,41";"6 530";"";"";""
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"3";"";"50,94";"";"-7,55";"-7,55";"";"";"";"";"";"";"-";"";"-23,31";"-6,75";"";"13,33";"13,33";"20,08";"";"26,17";"197,48";"28 297";"14,82";"";""
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler COG: 3,83 / Price: 15,98";"B0C9D2PHMH";"GX-USB4-E6T8";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-21,46";"-11,49";"";"14,99";"14,99";"26,48";"";"31,27";"130,46";"16 332";"";"";""
"NEWELEVEN Christmas Book Lovers Gifts for Women, Friends - Bookshelf Cup, Accessories for Writers, Readers, Librarian, Bookaholic, Bookworm - 16 Oz Coffee Glass COG: 2,22 / Price: 9,99";"B0CKYMNV39";"QE-7AYT-7B4M";"3";"";"29,97";"";"";"";"";"";"";"";"";"";"-";"";"-17,67";"-6,66";"";"5,64";"5,64";"12,3";"";"18,82";"84,68";"44 750";"";"";""
"NewEleven Gifts For Brothers From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law, Men - 20 Oz Tumbler Navy COG: 3,69 / Price: 19,98";"B0CN926PG1";"1O-O788-ZCZU";"3";"";"59,94";"-1";"";"";"";"";"";"";"";"";"100";"3,69";"-23,39";"-11,07";"";"28,17";"28,17";"35,55";"";"47,00";"254,47";"16 332";"";"";""
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"3";"";"53,94";"";"-24,56";"-24,56";"";"";"";"";"";"";"-";"";"-22,62";"-10,98";"";"-4,22";"-4,22";"6,76";"";"-7,82";"-38,43";"16 332";"45,53";"";""
"NewEleven 40th Birthday Gifts Women Men - 1985 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40-40 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,43 / Price: 14,98";"B0D1GH6WJ6";"ZV-XJ69-4UIW";"3";"";"44,94";"";"";"";"";"";"";"";"";"";"-";"";"-19,92";"-10,29";"";"14,73";"14,73";"25,02";"";"32,78";"143,15";"21 508";"";"";""
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle COG: 4,55 / Price: 17,98";"B0D9L8P1XL";"1G-WJN6-34JP";"3";"";"53,94";"";"";"";"";"";"";"";"";"";"-";"";"-24";"-13,65";"";"16,29";"16,29";"29,94";"";"30,20";"119,34";"259 102";"";"";""
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"3";"";"38,97";"";"-10";"-10";"";"";"";"";"";"";"-";"";"-21,45";"-6,69";"";"0,83";"0,83";"7,52";"";"2,13";"12,41";"8 272";"25,66";"";""
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"3";"";"53,94";"";"-12,7";"-12,7";"";"";"";"";"";"";"-";"";"-25,72";"-5,97";"";"9,55";"9,55";"15,52";"";"17,70";"159,97";"224 588";"23,54";"";""
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament COG: 2,33 / Price: 9,99";"B0DPM5JXP7";"BK-7AQP-YXO7";"3";"";"29,97";"";"-4,2";"-4,2";"";"";"";"";"";"";"-";"";"-13,62";"-6,99";"";"5,16";"5,16";"12,15";"";"17,22";"73,82";"82 823";"14,01";"";""
"NewEleven Funny Gifts For Mom, Mothers Day Card For Mom From Daughter, Kids On Mother's Day - Funny Mothers Day Gifts, Birthday Present, Humorous Greeting Cards For Mother COG: 0,42 / Price: 7,99";"B0F2TC6CP7";"GI-HLHH-RG89";"3";"";"23,97";"";"";"";"";"";"";"";"";"";"-";"";"-10,8";"-1,26";"";"11,91";"11,91";"13,17";"";"49,69";"945,24";"9 008";"";"";""
"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DJMD9";"1E-URHL-R626";"3";"";"17,97";"";"-30,45";"-30,45";"";"";"";"";"";"";"-";"";"-9,87";"-1,17";"";"-23,52";"-23,52";"-22,35";"";"-130,88";"-2 010,26";"9 008";"169,45";"";""
"NewEleven Wedding Gifts For Couples 2025 - Heartfelt Message, Meaningful Wedding Card For Bride, Groom - Newly Wed Gifts For The Couple From Friend, Family - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DL8X8";"XK-EXGK-T2H0";"3";"";"17,97";"";"";"";"";"";"";"";"";"";"-";"";"-2,97";"-1,17";"";"13,83";"13,83";"15";"";"76,96";"1 182,05";"18 879";"";"";""
