"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass COG: 2,8 / Price: 15,98";"B0CRVTN11L";"Y1-7KOS-V5KR";"12";"2";"191,76";"";"-36,27";"-36,27";"";"";"";"";"";"16,67";"100";"-18,28";"-82,87";"-33,6";"";"20,74";"20,74";"51,54";"";"10,82";"61,73";"11 404";"18,91";"";""
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"12";"";"203,76";"";"-17,71";"-17,71";"";"";"";"";"";"";"-";"";"-63,02";"-23,88";"";"99,15";"99,15";"123,03";"";"48,66";"415,20";"16 967";"8,69";"";""
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"12";"";"227,76";"";"-39,45";"-39,45";"";"";"";"";"";"";"-";"";"-87,41";"-31,08";"";"69,82";"69,82";"100,9";"";"30,66";"224,65";"16 967";"17,32";"";""
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"12";"2";"95,88";"";"-29,08";"-29,08";"";"";"";"";"";"16,67";"-";"-10,4";"-43,22";"-4,68";"";"8,50";"8,50";"13,18";"";"8,87";"181,62";"9 131";"30,33";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"11";"";"241,78";"";"-62,92";"-62,92";"";"";"";"";"";"";"100";"3,26";"-85,28";"-35,86";"";"60,98";"60,98";"93,58";"";"25,22";"170,05";"3 319";"26,02";"";""
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"10";"";"159,8";"";"-35,86";"-35,86";"";"";"";"";"";"";"100";"4,22";"-83,94";"-18,99";"";"25,23";"25,23";"40";"";"15,79";"132,86";"9 710";"22,44";"";""
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"10";"";"59,9";"-0,3";"-25,57";"-25,57";"";"";"";"";"";"";"-";"";"-32,81";"-3,9";"";"-2,68";"-2,68";"1,22";"";"-4,47";"-68,72";"9 131";"42,69";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler COG: 4,21 / Price: 22,98";"B08R8R2LQF";"JC-JMFX-W7IY";"8";"";"183,84";"";"-22,54";"-22,54";"";"";"";"";"";"";"-";"";"-63,81";"-33,68";"";"63,81";"63,81";"97,49";"";"34,71";"189,46";"23 054";"12,26";"";""
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"8";"1";"127,84";"";"-28,59";"-28,59";"";"";"";"";"";"12,50";"-";"-13,18";"-57,37";"-20,64";"";"8,06";"8,06";"28,7";"";"6,30";"39,05";"23 485";"22,36";"";""
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"8";"";"143,84";"";"-29,72";"-29,72";"";"";"";"";"";"";"-";"";"-60,22";"-29,28";"";"24,62";"24,62";"53,9";"";"17,12";"84,08";"19 718";"20,66";"";""
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"8";"2";"143,84";"";"-20,7";"-20,7";"";"";"";"";"";"25,00";"-";"-31,2";"-57,01";"-25,68";"";"9,25";"9,25";"34,93";"";"6,43";"36,02";"10 352";"14,39";"";""
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"8";"1";"135,84";"";"";"";"";"";"";"";"";"12,50";"-";"-14,73";"-37,78";"-17,12";"";"66,21";"66,21";"83,33";"";"48,74";"386,74";"16 967";"";"";""
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"8";"";"55,92";"";"-12,65";"-12,65";"";"";"";"";"";"";"-";"";"-27,53";"-3,12";"";"12,62";"12,62";"15,74";"";"22,57";"404,49";"12 617";"22,62";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"7";"";"139,86";"-2";"-25,52";"-22,31";"";"";"-3,21";"";"";"";"100";"3,31";"-51,78";"-23,17";"";"40,70";"40,70";"60,56";"";"29,10";"175,66";"10 352";"18,25";"";""
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"7";"";"160,86";"";"-76,98";"-76,98";"";"";"";"";"";"";"-";"";"-395,43";"-28,98";"";"-340,53";"-340,53";"-311,55";"";"-211,69";"-1 175,05";"20 280";"47,86";"";""
"NewEleven Gift For Teachers - Teacher Appreciation Gifts For Women, New Teachers - Teacher Gifts For Women From Student, Friends, Family And Coworker - 20 Oz Tumbler COG: 3,42 / Price: 12,98";"B0DYDZFRZD";"4E-EG59-NN41";"7";"";"90,86";"";"-25,8";"-22,86";"-2,94";"";"";"";"";"";"-";"";"-43,98";"-23,94";"";"-2,86";"-2,86";"21,08";"";"-3,15";"-11,95";"49 402";"28,40";"";""
"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,62 / Price: 17,98";"B0F8VPS7QN";"FY-G9UN-GE5E";"7";"";"125,86";"";"";"";"";"";"";"";"";"";"-";"";"-48,09";"-18,34";"";"59,43";"59,43";"77,77";"";"47,22";"324,05";"16 967";"";"";""
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"7";"";"55,93";"";"-19,58";"-19,58";"";"";"";"";"";"";"-";"";"-25,21";"-2,73";"";"8,41";"8,41";"11,14";"";"15,04";"308,06";"9 131";"35,01";"";""
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"6";"";"89,88";"-1,5";"";"";"";"";"";"";"";"";"-";"";"-41,82";"-14,52";"";"32,04";"32,04";"46,56";"";"35,65";"220,66";"28 609";"";"";""
"NewEleven Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler COG: 3,65 / Price: 15,98";"B0CDLQGPKC";"38-P9JP-4W92";"6";"";"95,88";"";"";"";"";"";"";"";"";"";"-";"";"-43,05";"-21,9";"";"30,93";"30,93";"52,83";"";"32,26";"141,23";"3 319";"";"";""
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"6";"1";"119,88";"";"-23,02";"-21,75";"-1,27";"";"";"";"";"16,67";"-";"-17,34";"-44,65";"-19,92";"";"14,95";"14,95";"34,87";"";"12,47";"75,05";"3 319";"19,20";"";""
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"6";"5";"59,94";"";"-17,12";"-17,12";"";"";"";"";"";"83,33";"-";"-40,33";"-25,29";"-10,8";"";"-33,60";"-33,60";"-22,8";"";"-56,06";"-311,11";"75 431";"28,56";"";""
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"6";"";"107,88";"";"";"";"";"";"";"";"";"";"-";"";"-42,74";"-14,64";"";"50,50";"50,50";"65,14";"";"46,81";"344,95";"16 967";"";"";""
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"6";"";"101,88";"";"-19,87";"-19,87";"";"";"";"";"";"";"-";"";"-40,26";"-15,72";"";"26,03";"26,03";"41,75";"";"25,55";"165,59";"16 967";"19,50";"";""
"NewEleven Birthday Gifts for Women - Thank You Present, Christian Gifts for Women, Mom, Teacher - Inspirational Gift for Coworker - Handmade Positive Sunflower Doll Crochet with Card COG: 2,23 / Price: 9,99";"B0FCLHRJ36";"0M-ATAJ-MC5Y";"6";"";"59,94";"-9,99";"-15,25";"-15,25";"";"";"";"";"";"";"-";"";"-27,3";"-13,38";"";"-5,98";"-5,98";"7,4";"";"-9,98";"-44,69";"279 949";"25,44";"";""
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"5";"";"74,9";"";"-16,8";"-16,8";"";"";"";"";"";"";"100";"2,15";"-37,31";"-10,75";"";"12,19";"12,19";"20,79";"";"16,28";"113,40";"61 656";"22,43";"";""
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"5";"";"64,95";"-0,66";"";"";"";"";"";"";"";"";"-";"";"-37,53";"-21,3";"";"5,46";"5,46";"26,76";"";"8,41";"25,63";"66 449";"";"";""
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"5";"";"34,95";"";"-14,18";"-14,18";"";"";"";"";"";"";"-";"";"-17,22";"-2,1";"";"1,45";"1,45";"3,55";"";"4,15";"69,05";"17 878";"40,57";"";""
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"5";"1";"39,95";"";"";"";"";"";"";"";"";"20,00";"-";"-6,93";"-17,99";"-1,95";"";"13,08";"13,08";"15,03";"";"32,74";"670,77";"9 131";"";"";""
"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DJMD9";"1E-URHL-R626";"5";"";"29,95";"";"";"";"";"";"";"";"";"";"-";"";"-16,42";"-1,95";"";"11,58";"11,58";"13,53";"";"38,66";"593,85";"12 617";"";"";""
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"4";"";"63,92";"";"-14,91";"-14,91";"";"";"";"";"";"";"-";"";"-30,29";"-14,16";"";"4,56";"4,56";"18,72";"";"7,13";"32,20";"35 538";"23,33";"";""
"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler COG: 4,4 / Price: 19,98";"B09792XF8F";"CC-VIYV-1LFP";"4";"";"79,92";"";"";"";"";"";"";"";"";"";"-";"";"-31,4";"-17,6";"";"30,92";"30,92";"48,52";"";"38,69";"175,68";"19 718";"";"";""
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"4";"";"67,92";"";"-25,4";"-25,4";"";"";"";"";"";"";"-";"";"-26,56";"-11,25";"";"4,71";"4,71";"15,96";"";"6,93";"41,87";"29 167";"37,40";"";""
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"4";"";"51,96";"";"-0,7";"-0,7";"";"";"";"";"";"";"-";"";"-28,59";"-8,92";"";"13,75";"13,75";"22,67";"";"26,46";"154,15";"11 404";"1,35";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH86X93V";"Z0-L1YB-49DF";"4";"";"79,92";"";"-8,01";"-8,01";"";"";"";"";"";"";"-";"";"-29,78";"-13,16";"";"28,97";"28,97";"42,13";"";"36,25";"220,14";"3 319";"10,02";"";""
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"4";"";"79,92";"";"-8,38";"-8,38";"";"";"";"";"";"";"100";"3,31";"-29,77";"-13,24";"";"31,84";"31,84";"41,77";"";"39,84";"240,48";"3 319";"10,49";"";""
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat COG: 1,99 / Price: 17,98";"B0DHC2C1S4";"S1-6FQM-HSP6";"4";"";"71,92";"";"-7,5";"-7,5";"";"";"";"";"";"";"-";"";"-34,28";"-7,96";"";"22,18";"22,18";"30,14";"";"30,84";"278,64";"124 036";"10,43";"";""
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament COG: 2,33 / Price: 9,99";"B0DPM5JXP7";"BK-7AQP-YXO7";"4";"";"39,96";"";"-15,29";"-15,29";"";"";"";"";"";"";"-";"";"-18,18";"-9,32";"";"-2,83";"-2,83";"6,49";"";"-7,08";"-30,36";"75 431";"38,26";"";""
"NewEleven Class Of 2025 Graduation Gifts For Her, Friends - Funny Master Degree, College Graduation Gifts From Friends And Family - 16 Oz Coffee Glass COG: 2,3 / Price: 9,99";"B0DWMZXCZP";"UZ-8P0A-GPKD";"4";"";"39,96";"";"-15,65";"-15,65";"";"";"";"";"";"";"-";"";"-23,54";"-9,2";"";"-8,43";"-8,43";"0,77";"";"-21,10";"-91,63";"96 509";"39,16";"";""
"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler COG: 3,5 / Price: 12,98";"B0DWN2GX75";"P3-U5Q5-Y2JP";"4";"";"51,92";"";"";"";"";"";"";"";"";"";"-";"";"-25,12";"-14";"";"12,80";"12,80";"26,8";"";"24,65";"91,43";"49 402";"";"";""
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"4";"";"71,92";"-0,9";"-10,79";"-10,79";"";"";"";"";"";"";"-";"";"-27,33";"";"";"32,90";"32,90";"32,9";"";"45,75";"";"16 967";"15,00";"";""
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"3";"";"59,94";"";"-38,27";"-38,27";"";"";"";"";"";"";"-";"";"-9,51";"-13,89";"";"-1,73";"-1,73";"12,16";"";"-2,89";"-12,46";"30 111";"63,85";"";""
"NewEleven Gifts For Dog Lovers, Dogs Owners, Dog Moms, Fur Mama - Dog Mom Gifts For Women - Cute Funny Gift For Women, Best Friend, Girlfriend - 16 Oz Coffee Glass COG: 2,13 / Price: 9,99";"B0BRCG7S9H";"2R-X9LF-IOEW";"3";"";"29,97";"";"";"";"";"";"";"";"";"";"-";"";"-16,29";"-6,39";"";"7,29";"7,29";"13,68";"";"24,32";"114,08";"48 621";"";"";""
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler COG: 3,83 / Price: 15,98";"B0C9D2PHMH";"GX-USB4-E6T8";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-21,48";"-11,49";"";"14,97";"14,97";"26,46";"";"31,23";"130,29";"19 718";"";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"3";"";"59,94";"";"";"";"";"";"";"";"";"";"-";"";"-22,33";"-10,32";"";"27,29";"27,29";"37,61";"";"45,53";"264,44";"6 791";"";"";""
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass COG: 2,55 / Price: 15,98";"B0CXXJ751C";"7X-5K3W-K6CS";"3";"";"47,94";"";"-8,74";"-8,74";"";"";"";"";"";"";"-";"";"-24,02";"-7,65";"";"7,53";"7,53";"15,18";"";"15,71";"98,43";"28 609";"18,23";"";""
"NewEleven Gifts For Teacher - Teacher Gifts For Women - Teachers Appreciation, Retirement, Graduation Presents - End Of Year Teachers Gift From Student - 16 Oz Coffee Glass COG: 3,53 / Price: 12,99";"B0D1GHNG9D";"DQ-DU5J-C7CQ";"3";"";"38,97";"";"-3,52";"";"-3,52";"";"";"";"";"";"-";"";"-20,1";"-10,59";"";"4,76";"4,76";"15,35";"";"12,21";"44,95";"119 922";"9,03";"";""
"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass COG: 2,46 / Price: 15,98";"B0D1K731RT";"9U-YWFQ-3O7Z";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-22,83";"-7,38";"";"17,73";"17,73";"25,11";"";"36,98";"240,24";"11 404";"";"";""
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle COG: 4,55 / Price: 17,98";"B0D9L8P1XL";"1G-WJN6-34JP";"3";"";"53,94";"";"";"";"";"";"";"";"";"";"-";"";"-23,95";"-13,65";"";"16,34";"16,34";"29,99";"";"30,29";"119,71";"173 814";"";"";""
