"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"5";"";"74,9";"";"-10,2";"-10,2";"";"";"";"";"";"";"-";"";"-37,3";"-10,75";"";"16,65";"16,65";"27,4";"";"22,23";"154,88";"61 656";"13,62";"";""
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"5";"";"64,95";"";"";"";"";"";"";"";"";"";"-";"";"-37,66";"-21,3";"";"5,99";"5,99";"27,29";"";"9,22";"28,12";"66 449";"";"";""
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"5";"";"99,9";"";"-20,42";"-19,15";"-1,27";"";"";"";"";"";"-";"";"-37,2";"-16,6";"";"25,68";"25,68";"42,28";"";"25,71";"154,70";"3 319";"20,44";"";""
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"5";"";"49,95";"";"-10,48";"-10,48";"";"";"";"";"";"";"-";"";"-21,09";"-9";"";"9,38";"9,38";"18,38";"";"18,78";"104,22";"75 431";"20,98";"";""
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"5";"";"89,9";"";"";"";"";"";"";"";"";"";"-";"";"-35,65";"-12,2";"";"42,05";"42,05";"54,25";"";"46,77";"344,67";"16 967";"";"";""
"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,62 / Price: 17,98";"B0F8VPS7QN";"FY-G9UN-GE5E";"5";"";"89,9";"";"";"";"";"";"";"";"";"";"-";"";"-34,35";"-13,1";"";"42,45";"42,45";"55,55";"";"47,22";"324,05";"16 967";"";"";""
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"5";"";"34,95";"";"-14,18";"-14,18";"";"";"";"";"";"";"-";"";"-17,21";"-2,1";"";"1,46";"1,46";"3,56";"";"4,18";"69,52";"17 878";"40,57";"";""
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"5";"";"39,95";"";"";"";"";"";"";"";"";"";"-";"";"-17,99";"-1,95";"";"20,01";"20,01";"21,96";"";"50,09";"1 026,15";"9 131";"";"";""
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"5";"";"39,95";"";"-19,58";"-19,58";"";"";"";"";"";"";"-";"";"-18,01";"-1,95";"";"0,41";"0,41";"2,36";"";"1,03";"21,03";"9 131";"49,01";"";""
"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DJMD9";"1E-URHL-R626";"5";"";"29,95";"";"";"";"";"";"";"";"";"";"-";"";"-16,44";"-1,95";"";"11,56";"11,56";"13,51";"";"38,60";"592,82";"12 617";"";"";""
