"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH7YGD9Q";"EC-NYJH-0YZA";"46";"2";"919,08";"-2";"-215,9";"-215,9";"";"";"";"";"";"4,35";"100";"-31,39";"-342,01";"-151,34";"";"176,44";"176,44";"324,49";"";"19,20";"116,59";"2 706";"23,49";"";""
"NewEleven Retirement Gift For Woman, Men 2025 - Goodbye Present, Going Away Gift, Farewell Gifts For Coworkers - Retirement Gifts For Men, Women From Colleague, Friend, Family - 20 Oz Tumbler COG: 3,5 / Price: 22,98";"B0F18PVLJ1";"WD-3UXP-TSPV";"33";"";"758,34";"-2,3";"-171,54";"-171,54";"";"";"";"";"";"";"-";"";"-274,32";"-115,5";"";"194,68";"194,68";"310,18";"";"25,67";"168,55";"14 351";"22,62";"";""
"NewEleven Retirement Gifts For Men 2025 - Coworker Leaving, Goodbye Gift, Farewell Gifts For Coworkers, Friends, Dad, Grandpa - Retirement Gift For Men From Friend, Family, Colleague - Whiskey Glass COG: 1,96 / Price: 22,98";"B0F18CMJ3L";"CU-4EWE-9UH1";"68";"";"1 562,64";"";"-167,56";"-167,56";"";"";"";"";"";"";"-";"";"-566,04";"-133,28";"";"695,76";"695,76";"829,04";"";"44,52";"522,03";"6 530";"10,72";"";""
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"10";"";"179,8";"";"-163,35";"-163,35";"";"";"";"";"";"";"-";"";"-75,36";"";"";"-58,91";"-58,91";"-58,91";"";"-32,76";"";"19 358";"90,85";"";""
"NewEleven Birthday Gifts for Women - Thank You Present, Christian Gifts for Women, Mom, Teacher - Inspirational Gift for Coworker - Handmade Positive Sunflower Doll Crochet with Card COG: 0 / Price: 9,99";"B0FCLHRJ36";"0M-ATAJ-MC5Y";"16";"";"159,84";"";"-153,19";"-153,19";"";"";"";"";"";"";"-";"";"-76,24";"";"";"-69,59";"-69,59";"-69,59";"";"-43,54";"";"81 620";"95,84";"";""
"NewEleven Retirement Gift For Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Presents, Retired Decorations, Farewell Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass COG: 4,48 / Price: 22,98";"B0DH88L44J";"3E-J0TV-6W9S";"30";"";"689,4";"";"-104,83";"-104,83";"";"";"";"";"";"";"-";"";"-311,5";"-134,4";"";"138,67";"138,67";"273,07";"";"20,11";"103,18";"11 279";"15,21";"";""
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"25";"";"574,5";"";"-100,15";"-100,15";"";"";"";"";"";"";"100";"4,14";"-199,32";"-103,5";"";"175,67";"175,67";"275,03";"";"30,58";"169,73";"16 088";"17,43";"";""
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 19,98";"B089QFYLFB";"XH-ELQT-PEJ2";"9";"2";"179,82";"";"-82,95";"-82,95";"";"";"";"";"";"22,22";"-";"-34,82";"-67,02";"-30,51";"";"-35,48";"-35,48";"-4,97";"";"-19,73";"-116,29";"7 391";"46,13";"";""
"NewEleven 40th Birthday Gifts For Women, Her - 1985 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass COG: 1,99 / Price: 0";"B0DGGDX9P5";"EI-6RN9-0Z0A";"23";"";"373,56";"";"-80,98";"-80,98";"";"";"";"";"";"";"100";"1,99";"-168,99";"-45,77";"";"79,81";"79,81";"123,59";"";"21,36";"174,37";"7 657";"21,68";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gift - Birthday Present Ideas For Father, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,56 / Price: 19,98";"B0CG8N67SJ";"FQ-Q5JW-E8TK";"14";"";"279,72";"-3";"-78,53";"-78,53";"";"";"";"";"";"";"-";"";"-109,42";"-49,84";"";"38,93";"38,93";"88,77";"";"13,92";"78,11";"6 900";"28,07";"";""
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"11";"";"186,78";"";"-75,75";"-75,75";"";"";"";"";"";"";"-";"";"-76,63";"-21,89";"";"12,51";"12,51";"34,4";"";"6,70";"57,15";"19 358";"40,56";"";""
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"23";"";"436,54";"";"-71,08";"-71,08";"";"";"";"";"";"";"-";"";"-167,48";"-59,57";"";"138,41";"138,41";"197,98";"";"31,71";"232,35";"19 358";"16,28";"";""
"NewEleven Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass COG: 2,8 / Price: 19,66";"B0CRVTN11L";"Y1-7KOS-V5KR";"18";"1";"271,66";"";"-68,52";"-68,52";"";"";"";"";"";"5,56";"100";"-11,07";"-129,45";"-50,4";"";"12,22";"12,22";"59,82";"";"4,50";"24,25";"10 559";"25,22";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"22";"1";"483,56";"-2,2";"-66,7";"-66,7";"";"";"";"";"";"4,55";"";"-19,08";"-170,2";"-71,72";"";"153,66";"153,66";"225,38";"";"31,78";"214,25";"2 706";"13,79";"";""
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"20";"";"159,8";"";"-57,41";"-57,41";"";"";"";"";"";"";"-";"";"-72,07";"-7,8";"";"22,52";"22,52";"30,32";"";"14,09";"288,72";"4 207";"35,93";"";""
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"7";"2";"153,86";"";"-53,99";"-53,99";"";"";"";"";"";"28,57";"100";"-35,01";"-54,28";"-23,17";"";"-12,59";"-12,59";"7,27";"";"-8,18";"-54,34";"2 706";"35,09";"";""
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"11";"2";"175,78";"";"-46,57";"-46,57";"";"";"";"";"";"18,18";"-";"-27,74";"-82,72";"-23,21";"";"-4,46";"-4,46";"18,75";"";"-2,54";"-19,22";"7 657";"26,49";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"14";"4";"279,72";"-2";"-45,06";"-45,06";"";"";"";"";"";"28,57";"-";"-61,55";"-103,84";"-46,34";"";"20,93";"20,93";"67,27";"";"7,48";"45,17";"7 391";"16,11";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler COG: 4,21 / Price: 22,98";"B08R8R2LQF";"JC-JMFX-W7IY";"15";"";"344,7";"";"-38,28";"-38,28";"";"";"";"";"";"";"-";"";"-119,7";"-63,15";"";"123,57";"123,57";"186,72";"";"35,85";"195,68";"23 094";"11,11";"";""
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"9";"";"161,82";"";"-37,64";"-37,64";"";"";"";"";"";"";"-";"";"-64,16";"-28,89";"";"31,13";"31,13";"60,02";"";"19,24";"107,75";"7 391";"23,26";"";""
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 15,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"5";"";"79,9";"-0,8";"-35,44";"-35,44";"";"";"";"";"";"";"-";"";"-35,74";"-18,3";"";"-10,38";"-10,38";"7,92";"";"-12,99";"-56,72";"15 537";"44,36";"";""
"NewEleven Retirement Gift For Woman, Men - Heartfelt Message, Retirement Card For Boss, Friend - Coworker Leaving Gifts For Women From Friends, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69Q8BS";"ZB-KCAW-W2E3";"12";"";"71,88";"-1,26";"-34,91";"-34,91";"";"";"";"";"";"";"-";"";"-39,25";"-4,68";"";"-8,22";"-8,22";"-3,54";"";"-11,44";"-175,64";"4 207";"48,57";"";""
"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler COG: 4,34 / Price: 19,98";"B09XXP5V2W";"FL-GKXG-L8RH";"6";"";"119,88";"-2";"-31,28";"-31,28";"";"";"";"";"";"";"-";"";"-44,34";"-26,04";"";"16,22";"16,22";"42,26";"";"13,53";"62,29";"24 131";"26,09";"";""
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"13";"";"207,74";"";"-31,03";"-31,03";"";"";"";"";"";"";"-";"";"-93,07";"-33,54";"";"50,10";"50,10";"83,64";"";"24,12";"149,37";"24 337";"14,94";"";""
