"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 6,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"13";"";"90,87";"";"-32,91";"-32,91";"";"";"";"";"";"";"-";"";"-44,73";"-5,07";"";"8,16";"8,16";"13,23";"";"8,98";"160,95";"7 166";"36,22";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"12";"1";"239,76";"";"-21,89";"-21,89";"";"";"";"";"";"8,33";"-";"-17,34";"-89,28";"-39,72";"";"71,53";"71,53";"111,25";"";"29,83";"180,09";"10 378";"9,13";"";""
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"12";"";"95,88";"";"-43,99";"-43,99";"";"";"";"";"";"";"-";"";"-43,22";"-4,68";"";"3,99";"3,99";"8,67";"";"4,16";"85,26";"7 166";"45,88";"";""
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"11";"";"175,78";"";"-20,89";"-20,89";"";"";"";"";"";"";"-";"";"-78,76";"-28,38";"";"47,75";"47,75";"76,13";"";"27,16";"168,25";"22 818";"11,88";"";""
"NewEleven 40th Birthday Gifts For Women, Her - 1985 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass COG: 1,99 / Price: 16,98";"B0DGGDX9P5";"EI-6RN9-0Z0A";"11";"3";"186,78";"";"-77,36";"-77,36";"";"";"";"";"";"27,27";"100";"-42,2";"-84,51";"-21,89";"";"-39,18";"-39,18";"-19,28";"";"-20,98";"-178,99";"10 183";"41,42";"";""
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 19,98";"B089QFYLFB";"XH-ELQT-PEJ2";"10";"1";"199,8";"";"-75,03";"-75,03";"";"";"";"";"";"10,00";"-";"-17,34";"-74,4";"-33,9";"";"-0,87";"-0,87";"33,03";"";"-0,44";"-2,57";"10 378";"37,55";"";""
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"10";"1";"159,8";"";"-32,92";"-32,92";"";"";"";"";"";"10,00";"-";"-13,87";"-75,2";"-21,1";"";"16,71";"16,71";"37,81";"";"10,46";"79,19";"10 183";"20,60";"";""
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"10";"";"179,8";"";"-43,8";"-43,8";"";"";"";"";"";"";"-";"";"-75,38";"";"";"60,62";"60,62";"60,62";"";"33,72";"";"17 626";"24,36";"";""
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"9";"";"206,82";"-1,15";"-101,94";"-101,94";"";"";"";"";"";"";"-";"";"-71,6";"-37,26";"";"-5,13";"-5,13";"32,13";"";"-2,48";"-13,77";"15 330";"49,29";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"9";"";"179,82";"";"";"";"";"";"";"";"";"";"-";"";"-66,98";"-30,96";"";"81,88";"81,88";"112,84";"";"45,53";"264,47";"6 784";"";"";""
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass COG: 2,23 / Price: 12,99";"B0DCJM56W3";"SG-SV6L-3ILW";"9";"";"116,91";"";"-13,54";"-13,54";"";"";"";"";"";"";"-";"";"-64,35";"-20,07";"";"18,95";"18,95";"39,02";"";"16,21";"94,42";"8 823";"11,58";"";""
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"9";"";"116,91";"";"";"";"";"";"";"";"";"";"-";"";"-67,86";"-38,34";"";"10,71";"10,71";"49,05";"";"9,16";"27,93";"60 667";"";"";""
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"8";"";"135,84";"-0,85";"-74,11";"-74,11";"";"";"";"";"";"";"-";"";"-55,61";"-15,92";"";"-10,65";"-10,65";"5,27";"";"-7,84";"-66,90";"17 627";"54,56";"";""
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"8";"";"55,92";"";"-11,19";"-11,19";"";"";"";"";"";"";"-";"";"-27,54";"-3,36";"";"13,83";"13,83";"17,19";"";"24,73";"411,61";"20 265";"20,01";"";""
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"7";"";"104,86";"";"-11,34";"-11,34";"";"";"";"";"";"";"-";"";"-49,07";"-16,94";"";"27,51";"27,51";"44,45";"";"26,23";"162,40";"19 902";"10,81";"";""
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"7";"";"125,86";"";"-24,66";"-24,66";"";"";"";"";"";"";"-";"";"-52,78";"-25,62";"";"22,80";"22,80";"48,42";"";"18,12";"88,99";"16 195";"19,59";"";""
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass COG: 2,1 / Price: 15,98";"B0CYPT8HM7";"C9-FSMU-8JV2";"7";"";"111,86";"";"-21,2";"-21,2";"";"";"";"";"";"";"-";"";"-52,66";"-14,7";"";"23,30";"23,30";"38";"";"20,83";"158,50";"10 183";"18,95";"";""
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"7";"1";"153,86";"";"-42,56";"-42,56";"";"";"";"";"";"14,29";"-";"-19,08";"-54,28";"-23,17";"";"14,77";"14,77";"37,94";"";"9,60";"63,75";"2 971";"27,66";"";""
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 12,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"6";"";"77,88";"-2,73";"-3,35";"-3,35";"";"";"";"";"";"";"-";"";"-42,47";"-12,9";"";"16,43";"16,43";"29,33";"";"21,10";"127,36";"44 099";"4,30";"";""
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"6";"";"119,88";"";"-28,27";"-28,27";"";"";"";"";"";"";"100";"3,32";"-44,65";"-19,92";"";"30,36";"30,36";"46,96";"";"25,33";"152,41";"2 971";"23,58";"";""
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"6";"";"59,94";"";"-16,6";"-16,6";"";"";"";"";"";"";"-";"";"-25,31";"-10,8";"";"7,23";"7,23";"18,03";"";"12,06";"66,94";"81 222";"27,69";"";""
"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,14 / Price: 16,98";"B0DVSKBSWN";"GE-UCH3-MNIE";"6";"1";"101,88";"-0,85";"";"";"";"";"";"";"";"16,67";"100";"-8,25";"-25,77";"-12,84";"";"54,17";"54,17";"64,87";"";"53,17";"421,88";"17 626";"";"";""
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"6";"";"101,88";"";"-20,16";"-20,16";"";"";"";"";"";"";"100";"2,62";"-40,26";"-15,72";"";"28,36";"28,36";"41,46";"";"27,84";"180,41";"17 626";"19,79";"";""
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"6";"";"101,88";"";"-4,8";"-4,8";"";"";"";"";"";"";"-";"";"-40,24";"-11,82";"";"45,02";"45,02";"56,84";"";"44,19";"380,88";"17 626";"4,71";"";""
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"6";"";"41,94";"";"-8,43";"-8,43";"";"";"";"";"";"";"-";"";"-20,64";"-2,34";"";"10,53";"10,53";"12,87";"";"25,11";"450,00";"8 500";"20,10";"";""
"NewEleven Retirement Card For Woman, Men - Funny Retirement Present, Goodbye Gifts For Coworkers, Farewell Gifts For Men, Boss From Coworker - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6B7XH2";"XL-UV7U-G4EA";"6";"";"35,94";"-0,9";"";"";"";"";"";"";"";"";"-";"";"-19,58";"-2,34";"";"13,12";"13,12";"15,46";"";"36,51";"560,68";"7 166";"";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH86X93V";"Z0-L1YB-49DF";"5";"";"99,9";"";"-17,5";"-17,5";"";"";"";"";"";"";"-";"";"-37,21";"-16,45";"";"28,74";"28,74";"45,19";"";"28,77";"174,71";"2 971";"17,52";"";""
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"5";"";"89,9";"";"";"";"";"";"";"";"";"";"-";"";"-35,65";"-12,2";"";"42,05";"42,05";"54,25";"";"46,77";"344,67";"17 626";"";"";""
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"4";"";"63,92";"";"-22,36";"-22,36";"";"";"";"";"";"";"-";"";"-25,29";"-14,16";"";"2,11";"2,11";"16,27";"";"3,30";"14,90";"42 265";"34,98";"";""
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"4";"";"63,92";"";"-10,01";"-10,01";"";"";"";"";"";"";"-";"";"-30,44";"-8,92";"";"14,55";"14,55";"23,47";"";"22,76";"163,12";"31 115";"15,66";"";""
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworm - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass COG: 2,25 / Price: 12,98";"B0BYDDFNBD";"BC-HKBD-KBAM";"4";"";"51,92";"";"";"";"";"";"";"";"";"";"-";"";"-25,44";"-9";"";"17,48";"17,48";"26,48";"";"33,67";"194,22";"43 440";"";"";""
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"4";"";"79,92";"";"-23,34";"-23,34";"";"";"";"";"";"";"-";"";"-29,76";"-13,24";"";"13,58";"13,58";"26,82";"";"16,99";"102,57";"2 971";"29,20";"";""
"NewEleven Birthday Gifts For Mom, Funny Card Gifts For Mom, Awesome Mommy Present From Daughter, Best Mother's Day Gift Idea For Wife, Sister - Humorous Greeting Card COG: 0,45 / Price: 9,99";"B0F2T4JDF7";"AU-GMLU-KG6Z";"4";"";"39,96";"";"-17,4";"-17,4";"";"";"";"";"";"";"-";"";"-15,76";"-1,8";"";"5,00";"5,00";"6,8";"";"12,51";"277,78";"8 500";"43,54";"";""
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"4";"";"39,96";"";"-31,88";"-31,88";"";"";"";"";"";"";"-";"";"-15,76";"-1,84";"";"-9,52";"-9,52";"-7,68";"";"-23,82";"-517,39";"8 500";"79,78";"";""
"NewEleven Funny Gifts For Boss - Thank You Card, Appreciation Present, Birthday Boss Gifts For Women, Men - Manager Gift From Staff, Coworker, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC5XL613";"UU-WJ6M-WTFN";"4";"";"23,96";"";"";"";"";"";"";"";"";"";"-";"";"-13,16";"-1,56";"";"9,24";"9,24";"10,8";"";"38,56";"592,31";"7 166";"";"";""
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"4";"";"71,92";"";"";"";"";"";"";"";"";"";"-";"";"-26,4";"";"";"45,52";"45,52";"45,52";"";"63,29";"";"17 626";"";"";""
"NewEleven Cat Mom Gifts For Women - Cat Birthday Card, Funny Gift For Cat Lover, Cat Mom, Her - Cat Lover Gifts For Women From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC6CY15S";"5P-CAQZ-6FK5";"4";"";"27,96";"";"-16,94";"-16,94";"";"";"";"";"";"";"-";"";"-13,76";"-1,56";"";"-4,30";"-4,30";"-2,74";"";"-15,38";"-275,64";"8 500";"60,59";"";""
"NewEleven Wedding Gifts For Couples 2025 - Funny Wedding Card For Bride And Groom, Newly Wed Gifts For Couple - Meaningful Present From Friend And Family - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6DQZCQ";"DP-MOZ6-JMS1";"4";"";"19,96";"";"";"";"";"";"";"";"";"";"-";"";"-15,24";"-1,56";"";"3,16";"3,16";"4,72";"";"15,83";"202,56";"20 265";"";"";""
"NewEleven Gifts For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Boyfriend, Him, Brother, Uncle - Grill Cooking BBQ Kitchen Chef Apron COG: 3,92 / Price: 15,98";"B08CDFWN1Q";"T7-POTQ-PD13";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-19,17";"-11,76";"";"17,01";"17,01";"28,77";"";"35,48";"144,64";"42 265";"";"";""
"NewEleven Gifts For Wife, Her - Wife Gifts From Husband - Gift For Her - Gift Ideas For Women, Bride To Be, Fiancee, Wifey - 16 Oz Coffee Glass COG: 2,92 / Price: 11,99";"B0BDLH8KX3";"47-ZC5Z-3DOW";"3";"";"35,97";"";"";"";"";"";"";"";"";"";"-";"";"-20,97";"-8,76";"";"6,24";"6,24";"15";"";"17,35";"71,23";"85 037";"";"";""
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"3";"";"50,94";"";"-4,95";"-4,95";"";"";"";"";"";"";"";"";"-23,31";"-6,75";"";"15,93";"15,93";"22,68";"";"31,27";"236,00";"31 540";"9,72";"";""
"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing COG: 2,67 / Price: 17,98";"B0CY4G9VSR";"BP-B33W-HG8K";"3";"";"53,94";"";"";"";"";"";"";"";"";"";"-";"";"-25,71";"-8,01";"";"20,22";"20,22";"28,23";"";"37,49";"252,43";"286 395";"";"";""
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"3";"";"53,94";"";"-27,42";"-27,42";"";"";"";"";"";"";"-";"";"-21,39";"-9,63";"";"-4,50";"-4,50";"5,13";"";"-8,34";"-46,73";"10 378";"50,83";"";""
"NewEleven Gifts for Mom from Daughter, Gift from Mom, Mommy, Birthday Gift for Mother, Mothers Present - The Love Between Mother and Daughter - Christmas Ornaments COG: 0,95 / Price: 5,99";"B0DJY5ZSY9";"B0-97Q9-I1A3";"3";"";"17,97";"";"";"";"";"";"";"";"";"";"-";"";"-9,86";"-2,85";"";"5,26";"5,26";"8,11";"";"29,27";"184,56";"667 663";"";"";""
"NewEleven Coworker Gifts For Women, Men - Funny Best Friend Present For Work Bestie, Boss, Friends - Gift For Boss, Employer, Bestfriend Gag Gift From Colleague, Friends - 20 Oz Tumbler COG: 0 / Price: 19,98";"B0F6M1XX87";"51-MNGA-I4QG";"3";"";"59,94";"";"";"";"";"";"";"";"";"";"-";"";"-22,32";"";"";"37,62";"37,62";"37,62";"";"62,76";"";"15 180";"";"";""
"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5Q3KVJ";"BP-IWCY-92GM";"3";"";"20,97";"";"-13,91";"-13,91";"";"";"";"";"";"";"-";"";"-10,32";"-1,26";"";"-4,52";"-4,52";"-3,26";"";"-21,55";"-358,73";"20 265";"66,33";"";""
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"3";"1";"23,97";"";"";"";"";"";"";"";"";"33,33";"-";"-6,93";"-10,81";"-1,17";"";"5,06";"5,06";"6,23";"";"21,11";"432,48";"7 170";"";"";""
"NewEleven Dog Mom Gifts For Women - Funny Dog Dad Gift, Cute Card For Dog Lover - Birthday Cards, Dog Dad Gifts For Men From Wife, Her, Friend - Greeting Card COG: 0,39 / Price: 6,99";"B0FC65Z1KQ";"ZM-69AN-C3J3";"3";"";"20,97";"";"-1,15";"-1,15";"";"";"";"";"";"";"-";"";"-10,32";"-1,17";"";"8,33";"8,33";"9,5";"";"39,72";"711,97";"8 500";"5,48";"";""
"NewEleven Going Away Gift - Farewell Gifts For Coworkers, Boss - Coworker Leaving Gifts For Women, Goodbye Gift Card For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 7,99";"B0FC686CQV";"27-N5JD-WKOZ";"3";"";"23,97";"";"-12,7";"-12,7";"";"";"";"";"";"";"-";"";"-10,81";"-1,17";"";"-0,71";"-0,71";"0,46";"";"-2,96";"-60,68";"7 166";"52,98";"";""
"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DJMD9";"1E-URHL-R626";"3";"";"17,97";"";"-9,49";"-9,49";"";"";"";"";"";"";"-";"";"-9,87";"-1,17";"";"-2,56";"-2,56";"-1,39";"";"-14,25";"-218,80";"8 500";"52,81";"";""
