"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"15";"1";"239,7";"-1,6";"-43,53";"-43,53";"";"";"";"";"";"6,67";"-";"-13,87";"-107,32";"-38,7";"";"34,68";"34,68";"73,38";"";"14,47";"89,61";"";"18,16";"";""
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"15";"";"329,7";"";"-80,39";"-80,39";"";"";"";"";"";"";"-";"";"-116,31";"-49,65";"";"83,35";"83,35";"133";"";"25,28";"167,88";"";"24,38";"";""
"NewEleven 50th Birthday Gifts For Women, Her - 1975 50th Birthday Decorations - Gift For Women Turning 50-50 Year Old Gifts For Her, Mom, Wife, Friends - 12 Oz Wine Tumbler COG: 3,39 / Price: 19,98";"B089QFYLFB";"XH-ELQT-PEJ2";"14";"";"279,72";"-5,19";"-90,37";"-90,37";"";"";"";"";"";"";"100";"3,39";"-103,36";"-47,46";"";"36,73";"36,73";"80,8";"";"13,13";"77,39";"";"32,31";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gift - Birthday Present Ideas For Father, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,56 / Price: 20,31";"B0CG8N67SJ";"FQ-Q5JW-E8TK";"14";"";"259,74";"-6";"-157,41";"-157,41";"";"";"";"";"";"";"-";"";"-105,64";"-49,84";"";"-59,15";"-59,15";"-9,31";"";"-22,77";"-118,68";"";"60,60";"";""
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"14";"";"223,72";"";"-71,33";"-71,33";"";"";"";"";"";"";"100";"2,11";"-105,28";"-29,54";"";"19,68";"19,68";"47,11";"";"8,80";"66,62";"";"31,88";"";""
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"13";"";"220,74";"";"-94,93";"-94,93";"";"";"";"";"";"";"-";"";"-90,59";"-25,87";"";"9,35";"9,35";"35,22";"";"4,24";"36,14";"";"43,01";"";""
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"13";"";"77,87";"";"-51,13";"-51,13";"";"";"";"";"";"";"-";"";"-42,74";"-5,07";"";"-21,07";"-21,07";"-16";"";"-27,06";"-415,58";"";"65,66";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"12";"";"239,76";"";"-102,54";"-102,54";"";"";"";"";"";"";"-";"";"-89,31";"-39,72";"";"8,19";"8,19";"47,91";"";"3,42";"20,62";"";"42,77";"";""
"NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Gift For Coworkers, Friends - 12 Oz Tumbler COG: 4,14 / Price: 22,98";"B08ZRWW1W4";"A6-H1II-ZKFG";"12";"";"275,76";"";"-106,82";"-106,82";"";"";"";"";"";"";"-";"";"-95,68";"-49,68";"";"23,58";"23,58";"73,26";"";"8,55";"47,46";"";"38,74";"";""
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 15,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"12";"";"191,76";"-0,8";"-34,53";"-34,53";"";"";"";"";"";"";"-";"";"-85,98";"-43,92";"";"26,53";"26,53";"70,45";"";"13,84";"60,41";"";"18,01";"";""
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"12";"3";"215,76";"";"-20,91";"-20,91";"";"";"";"";"";"25,00";"-";"-43,54";"-85,52";"-38,52";"";"27,27";"27,27";"65,79";"";"12,64";"70,79";"";"9,69";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler COG: 4,21 / Price: 22,98";"B08R8R2LQF";"JC-JMFX-W7IY";"11";"1";"252,78";"";"-32,9";"-32,9";"";"";"";"";"";"9,09";"100";"-11,52";"-87,72";"-46,31";"";"74,33";"74,33";"112,22";"";"29,41";"160,51";"";"13,02";"";""
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 15,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"11";"1";"175,78";"";"-45,28";"-45,28";"";"";"";"";"";"9,09";"100";"-5,52";"-83,3";"-38,94";"";"2,74";"2,74";"38,14";"";"1,56";"7,04";"";"25,76";"";""
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"11";"";"219,78";"";"-31,56";"-31,56";"";"";"";"";"";"";"-";"";"-81,86";"-50,93";"";"55,43";"55,43";"106,36";"";"25,22";"108,84";"";"14,36";"";""
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"11";"";"208,78";"";"-76,29";"-76,29";"";"";"";"";"";"";"-";"";"-80,14";"-28,49";"";"23,86";"23,86";"52,35";"";"11,43";"83,75";"";"36,54";"";""
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"10";"";"149,8";"";"-17,42";"-17,42";"";"";"";"";"";"";"-";"";"-70,16";"-24,2";"";"38,02";"38,02";"62,22";"";"25,38";"157,11";"";"11,63";"";""
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass COG: 4,26 / Price: 12,99";"B0DH7Y6RDX";"IC-D6DJ-S9KY";"10";"";"129,9";"-1,96";"";"";"";"";"";"";"";"";"-";"";"-75";"-42,6";"";"10,34";"10,34";"52,94";"";"7,96";"24,27";"";"";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,29 / Price: 19,98";"B0DH86X93V";"Z0-L1YB-49DF";"10";"1";"199,8";"";"-25,03";"-25,03";"";"";"";"";"";"10,00";"-";"-17,34";"-74,41";"-32,9";"";"50,12";"50,12";"83,02";"";"25,09";"152,34";"";"12,53";"";""
"NewEleven Retirement Gift For Woman, Men - Heartfelt Message, Retirement Card For Boss, Friend - Coworker Leaving Gifts For Women From Friends, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69Q8BS";"ZB-KCAW-W2E3";"10";"";"59,9";"-0,3";"-59,81";"-59,81";"";"";"";"";"";"";"-";"";"-32,82";"-3,9";"";"-36,93";"-36,93";"-33,03";"";"-61,65";"-946,92";"";"99,85";"";""
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"10";"";"59,9";"-0,3";"-40,54";"-40,54";"";"";"";"";"";"";"-";"";"-32,83";"-3,9";"";"-17,67";"-17,67";"-13,77";"";"-29,50";"-453,08";"";"67,68";"";""
"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler COG: 4,34 / Price: 19,98";"B09XXP5V2W";"FL-GKXG-L8RH";"9";"1";"179,82";"-1";"-31,26";"-31,26";"";"";"";"";"";"11,11";"-";"-17,34";"-66,81";"-39,06";"";"24,35";"24,35";"63,41";"";"13,54";"62,34";"";"17,38";"";""
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 12,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"9";"";"116,82";"";"-22,15";"-22,15";"";"";"";"";"";"";"-";"";"-64,31";"-19,35";"";"11,01";"11,01";"30,36";"";"9,42";"56,90";"";"18,96";"";""
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass COG: 2,55 / Price: 15,98";"B0CXXJ751C";"7X-5K3W-K6CS";"9";"";"143,82";"";"-20,3";"-20,3";"";"";"";"";"";"";"-";"";"-72,02";"-22,95";"";"28,55";"28,55";"51,5";"";"19,85";"124,40";"";"14,11";"";""
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"9";"";"179,82";"";"-42,01";"-42,01";"";"";"";"";"";"";"100";"3,32";"-67";"-29,88";"";"44,25";"44,25";"70,81";"";"24,61";"148,09";"";"23,36";"";""
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"8";"";"159,84";"";"-33,44";"-33,44";"";"";"";"";"";"";"100";"6,62";"-59,55";"-26,48";"";"46,99";"46,99";"66,85";"";"29,40";"177,45";"";"20,92";"";""
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"8";"";"79,92";"";"-40,18";"-40,18";"";"";"";"";"";"";"-";"";"-31,52";"-3,68";"";"4,54";"4,54";"8,22";"";"5,68";"123,37";"";"50,28";"";""
"NewEleven Going Away Gift - Farewell Gifts For Coworkers, Boss - Coworker Leaving Gifts For Women, Goodbye Gift Card For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 7,99";"B0FC686CQV";"27-N5JD-WKOZ";"8";"";"63,92";"-0,8";"-21,31";"-21,31";"";"";"";"";"";"";"-";"";"-28,71";"-3,12";"";"9,98";"9,98";"13,1";"";"15,61";"319,87";"";"33,34";"";""
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass COG: 2,1 / Price: 16,98";"B0CYPT8HM7";"C9-FSMU-8JV2";"7";"";"118,86";"";"-7,5";"-7,5";"";"";"";"";"";"";"-";"";"-53,73";"-14,7";"";"42,93";"42,93";"57,63";"";"36,12";"292,04";"";"6,31";"";""
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 17,98";"B0DHC932W2";"HO-F3TN-5J1L";"7";"";"125,86";"-0,9";"-10,78";"-10,78";"";"";"";"";"";"";"100";"1,89";"-59,91";"-13,23";"";"42,93";"42,93";"54,27";"";"34,11";"324,49";"";"8,57";"";""
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"7";"";"125,86";"";"";"";"";"";"";"";"";"";"-";"";"-49,89";"-17,08";"";"58,89";"58,89";"75,97";"";"46,79";"344,79";"";"";"";""
"NewEleven Birthday Gifts For Mom, Funny Card Gifts For Mom, Awesome Mommy Present From Daughter, Best Mother's Day Gift Idea For Wife, Sister - Humorous Greeting Card COG: 0,45 / Price: 9,99";"B0F2T4JDF7";"AU-GMLU-KG6Z";"7";"";"69,93";"";"-7,57";"-7,57";"";"";"";"";"";"";"-";"";"-27,58";"-3,15";"";"31,63";"31,63";"34,78";"";"45,23";"1 004,13";"";"10,83";"";""
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"7";"";"125,86";"-0,9";"-194,66";"-194,66";"";"";"";"";"";"";"-";"";"-52,59";"";"";"-122,29";"-122,29";"-122,29";"";"-97,16";"";"";"154,66";"";""
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"7";"";"48,93";"";"-10,29";"-10,29";"";"";"";"";"";"";"-";"";"-24,13";"-2,94";"";"11,57";"11,57";"14,51";"";"23,65";"393,54";"";"21,03";"";""
"NewEleven Dog Mom Gifts For Women - Funny Dog Dad Gift, Cute Card For Dog Lover - Birthday Cards, Dog Dad Gifts For Men From Wife, Her, Friend - Greeting Card COG: 0,39 / Price: 5,99";"B0FC65Z1KQ";"ZM-69AN-C3J3";"7";"";"41,93";"";"-11,91";"-11,91";"";"";"";"";"";"";"-";"";"-23";"-2,73";"";"4,29";"4,29";"7,02";"";"10,23";"157,14";"";"28,40";"";""
"NewEleven Gifts For Mom - Heartfelt Message, Birthday Card For Mom From Daughter, Son, Kids - Meaningful Gift, Unique Present For Mother - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6DJMD9";"1E-URHL-R626";"7";"";"41,93";"";"-26,9";"-26,9";"";"";"";"";"";"";"-";"";"-23,02";"-2,73";"";"-10,72";"-10,72";"-7,99";"";"-25,57";"-392,67";"";"64,15";"";""
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,22 / Price: 19,98";"B09ZYCD6GX";"1Q-FSNP-VBED";"6";"";"119,88";"";"-20,85";"-20,85";"";"";"";"";"";"";"-";"";"-44,68";"-25,32";"";"29,03";"29,03";"54,35";"";"24,22";"114,65";"";"17,39";"";""
"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse COG: 2,62 / Price: 16,98";"B0F6M3X7LG";"9Y-C7LJ-8AVP";"6";"";"101,88";"";"-40,9";"-40,9";"";"";"";"";"";"";"";"";"-40,26";"-15,72";"";"5,00";"5,00";"20,72";"";"4,91";"31,81";"";"40,15";"";""
"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5Q3KVJ";"BP-IWCY-92GM";"6";"";"41,94";"-1,05";"-24,56";"-24,56";"";"";"";"";"";"";"-";"";"-20,49";"-2,52";"";"-6,68";"-6,68";"-4,16";"";"-15,93";"-265,08";"";"58,56";"";""
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 5,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"6";"";"35,94";"";"-16,97";"-16,97";"";"";"";"";"";"";"-";"";"-19,72";"-2,34";"";"-3,09";"-3,09";"-0,75";"";"-8,60";"-132,05";"";"47,22";"";""
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"5";"";"79,9";"";"-47,84";"-47,84";"";"";"";"";"";"";"-";"";"-38,11";"-11,15";"";"-17,20";"-17,20";"-6,05";"";"-21,53";"-154,26";"";"59,87";"";""
"NewEleven Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass COG: 2,25 / Price: 16,98";"B0C9BZRC4K";"YM-PHWT-7K9Y";"5";"";"84,9";"";"-15";"-15";"";"";"";"";"";"";"-";"";"-38,85";"-11,25";"";"19,80";"19,80";"31,05";"";"23,32";"176,00";"";"17,67";"";""
"NewEleven Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler COG: 3,65 / Price: 15,98";"B0CDLQGPKC";"38-P9JP-4W92";"5";"";"79,9";"";"";"";"";"";"";"";"";"";"-";"";"-35,83";"-18,25";"";"25,82";"25,82";"44,07";"";"32,32";"141,48";"";"";"";""
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle COG: 4,55 / Price: 17,98";"B0D9L8P1XL";"1G-WJN6-34JP";"5";"";"89,9";"";"";"";"";"";"";"";"";"";"-";"";"-39,92";"-22,75";"";"27,23";"27,23";"49,98";"";"30,29";"119,69";"";"";"";""
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"5";"";"34,95";"-0,7";"-24,29";"-24,29";"";"";"";"";"";"";"-";"";"-16,8";"-1,95";"";"-8,79";"-8,79";"-6,84";"";"-25,15";"-450,77";"";"69,50";"";""
"NewEleven Gifts For Mom From Daughter, Son, Kids - Unique Birthday Gift For Mom Wife, New Mother, Bonus Mama, Pregnant Mama - Funny Gifts Ideas For Mum - 20 Oz Tumbler COG: 4,2 / Price: 16,98";"B097B9H21P";"YP-SEHP-8NOP";"4";"";"67,92";"-1,7";"";"";"";"";"";"";"";"";"-";"";"-27,55";"-16,8";"";"21,87";"21,87";"38,67";"";"32,20";"130,18";"";"";"";""
"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts COG: 4,44 / Price: 19,98";"B09XDFF8FF";"HR-LSGT-JYQH";"4";"";"79,92";"";"";"";"";"";"";"";"";"";"-";"";"-31,4";"-17,76";"";"30,76";"30,76";"48,52";"";"38,49";"173,20";"";"";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 18,46";"B0CM5RJ8VD";"1J-71GS-RJFC";"4";"";"78,4";"";"";"";"";"";"";"";"";"";"-";"";"-29,53";"-13,76";"";"35,11";"35,11";"48,87";"";"44,78";"255,16";"";"";"";""
"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass COG: 2,46 / Price: 15,98";"B0D1K731RT";"9U-YWFQ-3O7Z";"4";"";"63,92";"-1,6";"";"";"";"";"";"";"";"";"-";"";"-30,2";"-9,84";"";"22,28";"22,28";"32,12";"";"34,86";"226,42";"";"";"";""
"NewEleven Gifts For Mom, New Mom – 2025 Pregnancy Gifts For First Time Mother, Pregnant, Expecting Mama, Mother To Be, Mama, Mommy To Be - 16 Oz Coffee Glass COG: 1,7 / Price: 12,99";"B0DCJQ2SKV";"F5-C0C3-Z1JN";"4";"";"51,96";"";"";"";"";"";"";"";"";"";"-";"";"-28,59";"-6,8";"";"16,57";"16,57";"23,37";"";"31,89";"243,68";"";"";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,45 / Price: 21,98";"B0DH7PQ1RX";"7N-6OBC-K7DN";"4";"";"87,92";"-1,1";"-8,83";"-8,83";"";"";"";"";"";"";"-";"";"-30,84";"-13,8";"";"33,35";"33,35";"47,15";"";"37,93";"241,67";"";"10,04";"";""
