"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gifts For Women - Wedding Anniversary Card For Wife, Husband, Couple - Romanic Love Gifts For Boyfriend From Girlfriend, Her - Greeting Card COG: 0,42 / Price: 6,99";"B0FC5SSDXK";"D0-B6A7-C5GP";"10";"";"69,9";"";"-13,81";"-13,81";"";"";"";"";"";"";"-";"";"-34,4";"-4,2";"";"17,49";"17,49";"21,69";"";"25,02";"416,43";"20 664";"19,76";"";""
"NewEleven Wedding Gifts For Couples 2025 - Funny Wedding Card For Bride And Groom, Newly Wed Gifts For Couple - Meaningful Present From Friend And Family - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6DQZCQ";"DP-MOZ6-JMS1";"10";"";"49,9";"-0,5";"";"";"";"";"";"";"";"";"-";"";"-38,02";"-3,9";"";"7,48";"7,48";"11,38";"";"14,99";"191,79";"20 664";"";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,68";"B0DM63J16N";"CB-D2S7-7LAE";"9";"";"175,84";"";"-16,84";"-16,84";"";"";"";"";"";"";"-";"";"-62";"-29,34";"";"67,66";"67,66";"97";"";"38,48";"230,61";"3 818";"9,58";"";""
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"8";"";"119,84";"";"-1,9";"-1,9";"";"";"";"";"";"";"-";"";"-59,66";"-17,2";"";"41,08";"41,08";"58,28";"";"34,28";"238,84";"54 331";"1,59";"";""
"NewEleven Sister Birthday Gifts - Gift For Sister, Soul Sis, Sisters In Law - Sisters Gifts From Sister, Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,59 / Price: 18,98";"B0F13S4HSG";"M7-LMCU-PTYK";"8";"";"151,84";"";"-29,4";"-29,4";"";"";"";"";"";"";"-";"";"-58,24";"-20,72";"";"43,48";"43,48";"64,2";"";"28,64";"209,85";"19 010";"19,36";"";""
"NewEleven Retirement Gifts - Retirement Card For Women, Men, Boss - Coworker Leaving Gifts For Women, Happy Farewell Card, Meaningful Gift From Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69GZW9";"W6-C0RK-V9ZB";"8";"";"63,92";"";"-9,3";"-9,3";"";"";"";"";"";"";"-";"";"-28,8";"-3,12";"";"22,70";"22,70";"25,82";"";"35,51";"727,56";"9 130";"14,55";"";""
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler COG: 4,21 / Price: 22,98";"B08R8R2LQF";"JC-JMFX-W7IY";"7";"";"160,86";"";"-7,1";"-7,1";"";"";"";"";"";"";"-";"";"-55,86";"-29,47";"";"68,43";"68,43";"97,9";"";"42,54";"232,20";"24 740";"4,41";"";""
"NewEleven Gifts For Him - Fishing Gifts For Men, Dad, Fisherman, Father - Practical Gift, Dad Birthday Present, Men, Husband - 20 Oz Tumbler COG: 3,66 / Price: 17,98";"B0CY4MC1GJ";"YJ-23CQ-KDB5";"7";"";"125,86";"";"-11,42";"-11,42";"";"";"";"";"";"";"-";"";"-52,78";"-25,62";"";"36,04";"36,04";"61,66";"";"28,63";"140,67";"22 342";"9,07";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 Birthday Decorations For Women - Happy 60th Celebration Gifts - Gift for turning 60 For Mom, Wife, Aunt - 12 Oz Wine Tumbler COG: 3,31 / Price: 19,98";"B08R8PXYL6";"ZG-6MPB-F5JV";"6";"";"119,88";"";"-0,27";"-0,27";"";"";"";"";"";"";"-";"";"-44,62";"-19,86";"";"55,13";"55,13";"74,99";"";"45,99";"277,59";"10 574";"0,23";"";""
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"6";"";"95,88";"";"-5,25";"-4,17";"-1,08";"";"";"";"";"";"-";"";"-42,96";"-15,48";"";"32,19";"32,19";"47,67";"";"33,57";"207,95";"23 914";"5,48";"";""
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"6";"";"101,88";"";"-3,15";"-3,15";"";"";"";"";"";"";"-";"";"-41,82";"-11,94";"";"44,97";"44,97";"56,91";"";"44,14";"376,63";"18 537";"3,09";"";""
"NewEleven Retirement Gift For Woman - Retirement Card For Women, Men, Boss - Funny Retirements Gifts For Men, Farewell Gifts For Coworkers From Work Bestie, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69R4PK";"A9-HSHI-ATQO";"6";"";"35,94";"";"";"";"";"";"";"";"";"";"-";"";"-19,74";"-2,34";"";"13,86";"13,86";"16,2";"";"38,56";"592,31";"9 083";"";"";""
"NewEleven Funny Retirement Gifts For Men, Women - Going Away Gift, Coworker Leaving Gifts For Women, Farewell Gift For Coworkers, Boss, Colleague - Greeting Card COG: 0,39 / Price: 7,99";"B0FC69XTZ9";"B4-IRKZ-AKKE";"6";"";"47,94";"";"-9,49";"-9,49";"";"";"";"";"";"";"-";"";"-21,6";"-2,34";"";"14,51";"14,51";"16,85";"";"30,27";"620,09";"9 083";"19,80";"";""
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,63 / Price: 19,98";"B092HNBJT6";"W7-BHYY-1NZC";"5";"";"99,9";"";"-15,94";"-15,94";"";"";"";"";"";"";"-";"";"-37,2";"-23,15";"";"23,61";"23,61";"46,76";"";"23,63";"101,99";"31 664";"15,96";"";""
"NewEleven Coworker Leaving Gifts - Gifts For Coworker Farewell, Going Away, Goodbye, New Job - Good Luck Presents For Friends, Boss, Women, Work Bestie – 16 Oz Coffee Glass COG: 2,42 / Price: 14,98";"B0BRB6NJCT";"MF-GYAU-GTQX";"5";"";"74,9";"";"-1,8";"-1,8";"";"";"";"";"";"";"-";"";"-35,05";"-12,1";"";"25,95";"25,95";"38,05";"";"34,65";"214,46";"28 444";"2,40";"";""
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Auntie, Sister - Aunty Birthday Gift - Announcement, Promoted To Aunt - 16 Oz Coffee Glass COG: 2,23 / Price: 15,98";"B0BYCT1SRJ";"LH-BSSY-KKX9";"5";"";"79,9";"";"-7,68";"-7,68";"";"";"";"";"";"";"-";"";"-38,05";"-11,15";"";"23,02";"23,02";"34,17";"";"28,81";"206,46";"37 060";"9,61";"";""
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"5";"";"109,9";"";"-12,6";"-12,6";"";"";"";"";"";"";"-";"";"-38,75";"-16,55";"";"42,00";"42,00";"58,55";"";"38,22";"253,78";"3 818";"11,46";"";""
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat COG: 1,89 / Price: 16,98";"B0DHC932W2";"HO-F3TN-5J1L";"5";"";"84,9";"";"-1,71";"-1,71";"";"";"";"";"";"";"-";"";"-42,31";"-9,45";"";"31,43";"31,43";"40,88";"";"37,02";"332,59";"162 377";"2,01";"";""
"NewEleven Women - Friend Gifts Ornaments 2025 - Friendship Gifts for Friends, Birthday Gift for Women, Besties, Soul Sisters - Ceramic Christmas Ornaments COG: 0,91 / Price: 4,99";"B0DK16MCXG";"JC-JJYR-OWD3";"5";"";"24,95";"-0,5";"";"";"";"";"";"";"";"";"-";"";"-15,58";"-4,55";"";"4,32";"4,32";"8,87";"";"17,31";"94,95";"343 720";"";"";""
"NewEleven Gift For Teachers - Teacher Appreciation Gifts For Women, New Teachers - Teacher Gifts For Women From Student, Friends, Family And Coworker - 20 Oz Tumbler COG: 3,42 / Price: 12,98";"B0DYDZFRZD";"4E-EG59-NN41";"5";"";"64,9";"";"-8,16";"-8,16";"";"";"";"";"";"";"-";"";"-31,4";"-17,1";"";"8,24";"8,24";"25,34";"";"12,70";"48,19";"44 823";"12,57";"";""
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"5";"";"89,9";"-2,7";"-3,32";"-3,32";"";"";"";"";"";"";"-";"";"-33,9";"";"";"49,98";"49,98";"49,98";"";"55,60";"";"19 010";"3,69";"";""
"NewEleven Gifts For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Boyfriend, Him, Brother, Uncle - Grill Cooking BBQ Kitchen Chef Apron COG: 3,92 / Price: 12,98";"B08CDFWN1Q";"T7-POTQ-PD13";"4";"";"51,92";"";"";"";"";"";"";"";"";"";"-";"";"-21,28";"-15,68";"";"14,96";"14,96";"30,64";"";"28,81";"95,41";"35 563";"";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"4";"";"79,92";"";"";"";"";"";"";"";"";"";"-";"";"-29,76";"-13,76";"";"36,40";"36,40";"50,16";"";"45,55";"264,53";"8 992";"";"";""
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler COG: 3,21 / Price: 17,98";"B0CYS94K31";"75-LNB7-IBAL";"4";"";"71,92";"";"-4,8";"-4,8";"";"";"";"";"";"";"-";"";"-28,52";"-12,84";"";"25,76";"25,76";"38,6";"";"35,82";"200,62";"10 977";"6,67";"";""
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass COG: 2,11 / Price: 15,98";"B0DGGDN9WS";"SZ-GAM6-6BB0";"4";"";"63,92";"";"-22,8";"-18,34";"-4,46";"";"";"";"";"";"-";"";"-30,08";"-8,44";"";"2,60";"2,60";"11,04";"";"4,07";"30,81";"9 460";"35,67";"";""
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,31 / Price: 19,98";"B0DH87FYNN";"UM-NFPU-HUFM";"4";"";"79,92";"";"-4,48";"-4,48";"";"";"";"";"";"";"-";"";"-29,76";"-13,24";"";"32,44";"32,44";"45,68";"";"40,59";"245,02";"3 818";"5,61";"";""
"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 7,99";"B0FC6158DB";"6B-3XRW-U6OQ";"4";"";"31,96";"";"";"";"";"";"";"";"";"";"-";"";"-14,41";"-1,56";"";"15,99";"15,99";"17,55";"";"50,03";"1 025,00";"9 083";"";"";""
"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts COG: 4,44 / Price: 19,98";"B09XDFF8FF";"HR-LSGT-JYQH";"3";"";"59,94";"";"-0,8";"-0,8";"";"";"";"";"";"";"-";"";"-23,55";"-13,32";"";"22,27";"22,27";"35,59";"";"37,15";"167,19";"72 246";"1,33";"";""
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler COG: 3,83 / Price: 15,98";"B0C9D2PHMH";"GX-USB4-E6T8";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-21,46";"-11,49";"";"14,99";"14,99";"26,48";"";"31,27";"130,46";"22 342";"";"";""
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass COG: 2,1 / Price: 15,98";"B0CYPT8HM7";"C9-FSMU-8JV2";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-22,56";"-6,3";"";"19,08";"19,08";"25,38";"";"39,80";"302,86";"9 460";"";"";""
"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bachelorette Party, Engagement Gift For Women - Gift For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass COG: 2,35 / Price: 9,99";"B0CYSTZG5R";"UH-A4QB-NCR6";"3";"";"29,97";"";"";"";"";"";"";"";"";"";"-";"";"-17,67";"-7,05";"";"5,25";"5,25";"12,3";"";"17,52";"74,47";"78 456";"";"";""
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler COG: 3,32 / Price: 19,98";"B0DHCGTL3R";"DF-AWOB-F9BG";"3";"";"59,94";"";"-5,2";"-5,2";"";"";"";"";"";"";"-";"";"-22,3";"-9,96";"";"22,48";"22,48";"32,44";"";"37,50";"225,70";"3 818";"8,68";"";""
"NewEleven Retirement Gift For Woman 2025 - Farewell Gifts For Coworkers, Boss, Friend, Teacher, Grandma - Coworker Leaving Gifts For Women From Friend, Family - Tumbler 12 Oz COG: 3,4 / Price: 22,98";"B0F189PXWB";"L4-F4C9-QOS5";"3";"";"68,94";"";"";"";"";"";"";"";"";"";"-";"";"-23,94";"-10,2";"";"34,80";"34,80";"45";"";"50,48";"341,18";"23 382";"";"";""
"NewEleven Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - Greeting Card COG: 0,46 / Price: 9,99";"B0F2TDMHFC";"LT-01MF-LZ2N";"3";"";"29,97";"";"-9,34";"-9,34";"";"";"";"";"";"";"-";"";"-11,82";"-1,38";"";"7,43";"7,43";"8,81";"";"24,79";"538,41";"14 462";"31,16";"";""
"NewEleven Gift For Brother - Brother Birthday Gifts, Christian Gifts For Little, Adult Bro, Sibling - Meaningful Gift For Brothers From Sister, Family - Bible Jar COG: 2,62 / Price: 18,98";"B0F7XCP31P";"JB-RJTD-OQ2R";"3";"";"56,94";"";"";"";"";"";"";"";"";"";"-";"";"-21,06";"-7,86";"";"28,02";"28,02";"35,88";"";"49,21";"356,49";"19 010";"";"";""
"NewEleven Dog Mom Gifts For Women - Dog Mom Card, Cute Gifts For Dog Lovers, Dogs Owners - Birthday Gift, Dogs Moms Gift From Friend, Husband, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5XQTBQ";"1A-JRBV-8HH8";"3";"";"20,97";"";"-0,9";"-0,9";"";"";"";"";"";"";"-";"";"-10,32";"-1,17";"";"8,58";"8,58";"9,75";"";"40,92";"733,33";"14 849";"4,29";"";""
"NewEleven Retirement Card For Woman, Men - Funny Retirement Present, Goodbye Gifts For Coworkers, Farewell Gifts For Men, Boss From Coworker - Greeting Card COG: 0,39 / Price: 5,99";"B0FC6B7XH2";"XL-UV7U-G4EA";"3";"";"17,97";"";"";"";"";"";"";"";"";"";"-";"";"-9,87";"-1,17";"";"6,93";"6,93";"8,1";"";"38,56";"592,31";"9 083";"";"";""
"NEWELEVEN Valentines Gifts For Men - Aprons For Men With Pockets - Funny Gifts For Him - BBQ Kitchen Chef Apron COG: 3,54 / Price: 12,98";"B08ZYGT8SH";"QV-HPXT-L8DT";"2";"";"25,96";"";"-7,46";"-7,46";"";"";"";"";"";"";"-";"";"-13,08";"-7,08";"";"-1,66";"-1,66";"5,42";"";"-6,39";"-23,45";"35 563";"28,74";"";""
"NewEleven Gift For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler COG: 4,4 / Price: 19,98";"B09792XF8F";"CC-VIYV-1LFP";"2";"";"39,96";"";"";"";"";"";"";"";"";"";"-";"";"-15,7";"-8,8";"";"15,46";"15,46";"24,26";"";"38,69";"175,68";"22 342";"";"";""
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Gift - Coworker Leaving Gift, Farewell Gifts, Goodbye Presents For Coworkers, Friends - 12 Oz Tumbler COG: 3,73 / Price: 22,98";"B0B2WGL9ZW";"DI-F7I2-E7AK";"2";"";"45,96";"";"";"";"";"";"";"";"";"";"-";"";"-15,96";"-7,46";"";"22,54";"22,54";"30";"";"49,04";"302,14";"23 382";"";"";""
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass COG: 2,32 / Price: 12,98";"B0CZDV6J3V";"0B-GUIB-F6GL";"2";"";"25,96";"";"";"";"";"";"";"";"";"";"-";"";"-14,3";"-4,64";"";"7,02";"7,02";"11,66";"";"27,04";"151,29";"60 735";"";"";""
"NewEleven Gifts New Home - Best Housewarming Gifts 2025, Housewarming Gift - Presents for Homeowners, First House Gift - New Home Candle COG: 4,7 / Price: 15,98";"B0D6GGZ5TL";"IV-JPRM-B4VI";"2";"";"31,96";"";"";"";"";"";"";"";"";"";"-";"";"-15,22";"-9,4";"";"7,34";"7,34";"16,74";"";"22,97";"78,09";"248 677";"";"";""
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,45 / Price: 21,98";"B0DH83T7MF";"RP-GISO-TOFC";"2";"";"43,96";"";"";"";"";"";"";"";"";"";"-";"";"-16,32";"-6,9";"";"20,74";"20,74";"27,64";"";"47,18";"300,58";"3 818";"";"";""
"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament COG: 1,8 / Price: 9,99";"B0DRT3MK34";"87-ARXM-YV1I";"2";"";"19,98";"";"-1,8";"-1,8";"";"";"";"";"";"";"-";"";"-8,44";"-3,6";"";"6,14";"6,14";"9,74";"";"30,73";"170,56";"106 456";"9,01";"";""
"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler COG: 3,5 / Price: 12,98";"B0DWN2GX75";"P3-U5Q5-Y2JP";"2";"";"25,96";"";"";"";"";"";"";"";"";"";"-";"";"-12,56";"-7";"";"6,40";"6,40";"13,4";"";"24,65";"91,43";"44 680";"";"";""
"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurse - Gifts For Nurses From Friend, Family And Coworker - 16 Oz Coffee Glass COG: 2,43 / Price: 7,99";"B0DWN3SH33";"C0-X5FU-OU85";"2";"";"17,98";"";"";"";"";"";"";"";"";"";"-";"";"-11,36";"-4,86";"";"1,76";"1,76";"6,62";"";"9,79";"36,21";"33 532";"";"";""
"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse COG: 2,44 / Price: 17,98";"B0F13VCCMP";"CG-9LUS-K14G";"2";"";"35,96";"";"";"";"";"";"";"";"";"";"-";"";"-14,26";"-4,88";"";"16,82";"16,82";"21,7";"";"46,77";"344,67";"19 010";"";"";""
"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 2,62 / Price: 17,98";"B0F8VPS7QN";"FY-G9UN-GE5E";"2";"";"35,96";"";"";"";"";"";"";"";"";"";"-";"";"-13,74";"-5,24";"";"16,98";"16,98";"22,22";"";"47,22";"324,05";"19 010";"";"";""
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"2";"";"33,96";"";"-6,53";"-6,53";"";"";"";"";"";"";"-";"";"-13,42";"-3,94";"";"10,07";"10,07";"14,01";"";"29,65";"255,58";"19 010";"19,23";"";""
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"2";"";"13,98";"-0,35";"-3,25";"-3,25";"";"";"";"";"";"";"-";"";"-6,63";"-0,78";"";"2,97";"2,97";"3,75";"";"21,24";"380,77";"14 849";"23,25";"";""
"NewEleven Birthday Gifts for Women - Thank You Present, Christian Gifts for Women, Mom, Teacher - Inspirational Gift for Coworker - Handmade Positive Sunflower Doll Crochet with Card COG: 2,23 / Price: 9,99";"B0FCLHRJ36";"0M-ATAJ-MC5Y";"2";"";"19,98";"";"-10,9";"-10,9";"";"";"";"";"";"";"-";"";"-9,52";"-4,46";"";"-4,90";"-4,90";"-0,44";"";"-24,52";"-109,87";"221 890";"54,55";"";""
