"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass COG: 2,15 / Price: 14,98";"B0CJ2CKDR8";"SE-AHQ6-UUXA";"1";"";"14,98";"";"";"";"";"";"";"";"";"";"-";"";"-7,46";"-2,15";"";"5,37";"5,37";"7,52";"";"35,85";"249,77";"54 331";"";"";""
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass COG: 2,4 / Price: 14,98";"B0CJ2CNDQT";"92-KAM5-CE6S";"1";"";"14,98";"";"";"";"";"";"";"";"";"";"-";"";"-7,01";"-2,4";"";"5,57";"5,57";"7,97";"";"37,18";"232,08";"40 000";"";"";""
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler COG: 3,44 / Price: 19,98";"B0CM5RJ8VD";"1J-71GS-RJFC";"1";"";"19,98";"";"";"";"";"";"";"";"";"";"-";"";"-7,44";"-3,44";"";"9,10";"9,10";"12,54";"";"45,55";"264,53";"8 992";"";"";""
"NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass COG: 2,58 / Price: 15,98";"B0CQJZP6TK";"FJ-K5JP-AWYT";"1";"";"15,98";"";"";"";"";"";"";"";"";"";"-";"";"-7,16";"-2,58";"";"6,24";"6,24";"8,82";"";"39,05";"241,86";"23 914";"";"";""
"NewEleven Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass COG: 2,8 / Price: 15,98";"B0CRVTN11L";"Y1-7KOS-V5KR";"1";"1";"15,98";"";"";"";"";"";"";"";"";"100,00";"-";"-13,87";"-7,61";"-2,8";"";"-8,30";"-8,30";"-5,5";"";"-51,94";"-296,43";"14 221";"";"";""
"NewEleven Fathers Day Gift For Dad From Daughter Son Kids - Gift For Dad, Father, Step Father - Funny Birthday Gifts For Father - 20 Oz Tumbler COG: 3,38 / Price: 19,98";"B0CZRZTBMT";"DJ-XD9G-NIPY";"1";"";"19,98";"";"";"";"";"";"";"";"";"";"-";"";"-7,44";"-3,38";"";"9,16";"9,16";"12,54";"";"45,85";"271,01";"49 210";"";"";""
"NewEleven Gifts For Nurse - Nursing Graduation Gift For Women Her - Caregiver Appreciation Gifts, Nursing Student, New Nurses, Nurse Practitioner, RN - 16 Oz Coffee Glass COG: 2,68 / Price: 9,99";"B0D1GF81G8";"WJ-F0KW-EYOB";"1";"";"9,99";"";"";"";"";"";"";"";"";"";"-";"";"-5,89";"-2,68";"";"1,42";"1,42";"4,1";"";"14,21";"52,99";"33 532";"";"";""
"NewEleven 40th Birthday Gifts For Women, Her - 1985 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass COG: 1,99 / Price: 18,98";"B0DGGDX9P5";"EI-6RN9-0Z0A";"1";"";"18,98";"";"";"";"";"";"";"";"";"";"-";"";"-8,06";"-1,99";"";"8,93";"8,93";"10,92";"";"47,05";"448,74";"9 402";"";"";""
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler COG: 3,45 / Price: 21,98";"B0DH83T7MF";"RP-GISO-TOFC";"1";"";"21,98";"";"";"";"";"";"";"";"";"";"-";"";"-8,16";"-3,45";"";"10,37";"10,37";"13,82";"";"47,18";"300,58";"3 818";"";"";""
"NewEleven 60th Birthday Gifts For Women - 1965 60th Birthday Decorations For Woman - Turning 60-60 Year Old Gifts For Women, Mom, Wife - 20 Oz Tumbler COG: 3,26 / Price: 21,98";"B0DM63J16N";"CB-D2S7-7LAE";"1";"";"21,98";"";"";"";"";"";"";"";"";"";"-";"";"-7,75";"-3,26";"";"10,97";"10,97";"14,23";"";"49,91";"336,50";"3 818";"";"";""
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament COG: 2,33 / Price: 9,99";"B0DPM5JXP7";"BK-7AQP-YXO7";"1";"";"9,99";"";"";"";"";"";"";"";"";"";"-";"";"-4,54";"-2,33";"";"3,12";"3,12";"5,45";"";"31,23";"133,91";"99 537";"";"";""
"NewEleven Gifts For Mom, Birthday Gifts For Mom From Daughters, Son - New Mom Gift, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 1,99 / Price: 16,98";"B0DVSKXLS5";"UI-VXIT-1YW7";"1";"";"16,98";"";"";"";"";"";"";"";"";"";"-";"";"-6,97";"-1,99";"";"8,02";"8,02";"10,01";"";"47,23";"403,02";"18 537";"";"";""
"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler COG: 3,5 / Price: 12,98";"B0DWN2GX75";"P3-U5Q5-Y2JP";"1";"";"12,98";"";"";"";"";"";"";"";"";"";"-";"";"-6,28";"-3,5";"";"3,20";"3,20";"6,7";"";"24,65";"91,43";"44 680";"";"";""
"NewEleven Gifts For Grandma - Christian Gift, Nana Gift, Grandma Birthday Gifts From Granddaughter, Grandson, Kids - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse COG: 0 / Price: 17,98";"B0FBQZZK71";"RW-PY02-EIMY";"1";"";"17,98";"";"";"";"";"";"";"";"";"";"-";"";"-7,54";"";"";"10,44";"10,44";"10,44";"";"58,06";"";"19 010";"";"";""
"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse COG: 1,97 / Price: 16,98";"B0FBRBL1CQ";"O8-51RP-7R9U";"1";"";"16,98";"";"";"";"";"";"";"";"";"";"-";"";"-6,71";"-1,97";"";"8,30";"8,30";"10,27";"";"48,88";"421,32";"19 010";"";"";""
"NewEleven Funny Gifts For Boss - Thank You Card, Appreciation Present, Birthday Boss Gifts For Women, Men - Manager Gift From Staff, Coworker, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC5XL613";"UU-WJ6M-WTFN";"1";"";"5,99";"";"";"";"";"";"";"";"";"";"-";"";"-3,29";"-0,39";"";"2,31";"2,31";"2,7";"";"38,56";"592,31";"9 083";"";"";""
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"1";"";"17,98";"";"";"";"";"";"";"";"";"";"-";"";"-6,87";"";"";"11,11";"11,11";"11,11";"";"61,79";"";"19 010";"";"";""
"NewEleven Best Friend Gift - Funny Card, Best Friend Birthday Gifts For Women, Her, Girls - Bestie Present, Meaningful Gift From Friends - Greeting Card COG: 0,39 / Price: 5,99";"B0FC62VRRC";"OF-YAJT-Y5A4";"1";"";"5,99";"";"";"";"";"";"";"";"";"";"-";"";"-3,86";"-0,39";"";"1,74";"1,74";"2,13";"";"29,05";"446,15";"9 083";"";"";""
"NewEleven Going Away Gift - Farewell Gifts For Coworkers, Boss - Coworker Leaving Gifts For Women, Goodbye Gift Card For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 7,99";"B0FC686CQV";"27-N5JD-WKOZ";"1";"";"7,99";"";"";"";"";"";"";"";"";"";"-";"";"-3,6";"-0,39";"";"4,00";"4,00";"4,39";"";"50,06";"1 025,64";"9 083";"";"";""
"NewEleven Retirement Gift For Woman, Men - Heartfelt Message, Retirement Card For Boss, Friend - Coworker Leaving Gifts For Women From Friends, Colleague - Greeting Card COG: 0,39 / Price: 5,99";"B0FC69Q8BS";"ZB-KCAW-W2E3";"1";"";"5,99";"";"";"";"";"";"";"";"";"";"-";"";"-3,29";"-0,39";"";"2,31";"2,31";"2,7";"";"38,56";"592,31";"9 083";"";"";""
"NewEleven Funny Retirement Gifts For Men - Farewell Gifts For Coworkers, Funny Present For Boss, Colleague - Retirement Card For Men From Friend, Work Bestie - Greeting Card COG: 0,39 / Price: 4,99";"B0FC6DMH5L";"7P-OJZF-5789";"1";"";"4,99";"";"";"";"";"";"";"";"";"";"-";"";"-3,04";"-0,39";"";"1,56";"1,56";"1,95";"";"31,26";"400,00";"9 083";"";"";""
